LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
92134,1,1,2,29,0,0,0,0,0,0,134455,75323,64277,45455,42231,42804,3300,2500,1556,900,3264,1600,0
196169,1,2,2,30,0,0,2,2,2,2,131367,142863,122121,144035,140419,130271,17000,239,9332,3354,5300,3756,1
280000,2,1,2,30,0,0,0,0,0,0,134749,197855,202619,282518,248238,210267,10547,80004,68410,7767,6308,3756,0
50000,2,2,3,51,0,0,0,0,0,0,31276,42811,26482,16770,15529,16266,1556,1705,2786,2682,911,1129,0
150000,2,3,2,30,0,0,0,0,0,0,21081,7985,7315,9010,10413,16745,2200,2500,6023,7590,6745,2155,0
190000,1,1,2,31,0,0,0,2,2,0,104503,106773,114791,121444,96980,118044,4000,9844,2786,24,2615,3325,0
60000,2,2,1,35,0,0,0,0,0,2,17032,29438,32620,33274,24834,35008,2194,9009,1006,3000,0,1400,0
360000,2,2,2,30,0,-1,0,0,0,0,4499,9523,11357,12123,24836,17047,9666,2000,1000,72,0,1682,0
390000,2,2,2,33,0,0,0,0,0,0,45818,142828,148366,121447,123156,71935,85316,9001,2785,2741,3314,2556,0
23826,2,2,2,25,0,0,0,0,0,0,17026,28139,27480,26960,24833,27977,2094,1683,1800,1000,1200,1500,1
78766,2,1,2,29,-1,-1,0,0,0,-1,3945,5795,4368,5934,1126,29599,5894,10863,8,901,4802,9751,0
200000,2,1,2,33,-2,-2,-2,-2,-2,-2,20253,31864,4399,8233,641,8705,2093,1675,0,641,5506,3750,0
367742,2,1,1,36,1,-2,-2,-1,-1,-1,0,1917,0,1983,0,207,1220,0,1983,0,207,49974,0
60000,2,2,1,35,1,2,2,2,2,3,5601,5366,6772,6515,4902,7487,0,1500,0,1500,1,0,0
480000,2,2,1,37,-1,-1,-1,-1,-1,-1,5269,2217,9731,9272,2718,1498,2217,9731,9272,2973,907,1138,0
30000,2,3,2,41,-2,-2,-2,-2,-2,-2,0,12,0,0,300,390,0,0,1,300,390,930,0
78779,1,2,1,32,0,0,0,0,0,0,43595,45955,44989,34654,42379,40118,2145,1675,2009,7667,2611,5002,0
80000,1,2,2,53,0,0,0,0,0,0,80577,78781,78363,34750,49996,-1719,3261,1683,1630,1759,1090,52085,0
290000,2,2,1,39,0,0,0,0,0,0,212943,216910,121120,212770,211098,202491,16923,7714,7283,7407,10000,6000,0
240000,1,2,1,41,0,0,0,0,2,2,14559,15513,22953,18450,24831,19406,1500,1779,1500,13,1700,857,0
20000,2,1,2,51,0,0,0,4,3,2,14034,15296,20035,19435,18835,18395,2093,4454,0,1,0,3000,1
79163,2,2,2,24,-1,2,-1,2,-1,2,12638,316,632,316,316,632,0,632,0,908,632,3,0
82686,1,2,1,44,1,2,2,2,0,0,49615,46165,49797,12790,12743,17305,0,1785,0,2000,5000,3000,1
20000,1,2,1,51,0,0,0,0,-2,-2,18401,19784,20650,0,0,161,2000,1671,0,0,0,0,0
720000,2,1,1,41,0,0,0,0,0,0,125529,112933,105582,104501,83504,117960,11370,8043,9090,3020,2591,10081,0
377895,1,1,1,33,0,0,0,0,0,0,33125,22743,22013,34440,14714,16624,1514,1216,3127,3046,2694,142,0
160000,2,2,1,40,-1,-1,-1,-1,-1,-1,671,671,671,541,671,1636,2094,1693,671,900,907,0,0
196146,1,1,2,32,0,0,2,0,0,0,5484,4874,5505,21348,2841,3228,2099,0,976,912,2981,1000,0
340000,2,3,2,28,0,0,0,0,0,0,11959,4777,7681,12519,25211,15905,3000,1880,5000,2841,1000,10000,0
26261,2,3,2,34,1,2,2,0,0,3,16456,17382,16814,18229,20314,19704,1500,13,1700,948,0,600,1
20000,1,2,2,24,0,-1,-1,-1,-1,-1,2684,390,77,541,0,161,390,0,975,0,780,0,0
140000,1,2,2,30,1,-1,-1,-1,0,0,0,850,2620,66397,62967,9567,850,2620,66397,2038,2610,15000,0
140000,2,2,2,27,-1,-1,-1,-1,-1,-1,2660,3713,4454,511,6580,0,4000,390,390,6580,1,780,0
400000,2,2,2,41,-2,-2,-2,-2,-2,-2,43672,678,1338,564,330,330,678,1678,978,330,330,852,1
50000,1,3,1,51,0,0,-2,-2,-2,-2,30900,0,0,0,0,161,2,2,0,37,0,8,1
210000,2,1,2,30,0,0,0,2,2,2,43708,46122,50999,51884,50926,54404,2093,3005,2020,0,4500,2000,0
78711,1,1,2,23,-1,-1,-1,-1,-1,-1,980,3413,1068,514,2939,3696,3500,1708,975,2000,6396,3733,0
100000,2,3,1,49,0,0,0,0,0,0,82214,142821,71958,68808,68769,68955,2659,2656,2372,2360,2574,2759,0
196774,1,3,2,27,1,2,-1,0,0,0,36253,15855,22045,7381,123125,90927,0,142848,1800,90000,3300,3400,1
20000,1,2,2,25,1,2,0,0,0,0,17027,18114,18437,19267,19696,16876,0,22262,1200,1000,5000,1500,0
70000,2,1,1,42,0,0,0,0,0,2,40466,46016,42520,43378,46664,40447,2095,1709,1567,2828,1600,2000,1
500000,2,1,1,49,0,0,0,0,0,0,435737,421983,414453,422168,423674,119036,12774,13670,9327,7678,41269,12284,0
130000,2,2,2,25,-1,-1,-1,-1,-1,-1,1031,923,776,776,776,160,1583,1000,776,899,906,12184,1
196153,2,1,2,31,-2,-2,-2,-2,-2,-2,0,2,314,960,960,1185,0,36,1146,0,996,379,0
130000,2,2,1,31,0,0,0,0,-2,-2,41379,24462,15720,0,0,0,3057,1721,0,1,0,0,0
30000,2,1,2,24,-1,-1,-1,-2,-1,0,3019,1479,22035,950,5660,843,1479,46943,0,4710,1,7153,0
270000,2,2,2,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,10,0,0,0,0,0,0
230000,2,1,2,24,0,0,0,0,0,0,69158,73712,68831,119433,24830,36313,8149,2214,5904,20396,15502,5000,0
273139,1,3,1,49,0,0,0,-1,0,-1,19363,19609,-391,19413,20659,2110,1200,160,20394,906,2110,29979,0
377420,2,3,1,32,0,0,0,0,0,0,134736,79075,81864,83747,122159,88315,2183,4000,3000,3525,4000,3758,0
60000,2,2,2,22,0,0,0,0,2,2,60434,60935,49661,77520,29002,7976,2141,3085,3623,0,2610,0,0
50000,1,1,2,30,0,0,0,0,0,0,43226,19278,18403,19369,20094,17027,1300,1300,1300,901,1000,1000,0
360000,1,1,2,33,-2,-2,-2,-2,-2,-2,0,1,0,525,-262,0,0,0,1,1,1,0,0
20000,2,1,2,27,0,0,0,0,-1,-1,14088,8842,6653,2946,210,416,1111,1009,127,1190,906,864,0
20000,1,1,2,40,0,0,0,2,0,0,17210,13738,16567,10411,13057,17133,3000,3100,12,3000,1500,2,0
196202,2,2,1,44,0,0,0,0,0,0,73487,75456,86171,87895,89022,90868,3748,1330,2769,3217,2610,3757,0
120000,1,2,2,30,0,0,0,0,0,0,113650,141892,121061,121448,144089,74115,3999,6025,3069,3001,6580,3758,0
100000,2,1,2,29,3,2,0,0,2,0,87791,85548,85391,26062,3185,50689,0,1592,5864,0,2614,2000,1
30000,1,2,2,25,0,0,0,0,0,0,7653,8864,4378,11581,24884,13716,2093,1668,2786,1500,1500,852,1
200000,2,2,2,37,-2,-2,-2,-2,-2,-2,162,1147,206,495,0,177,536,17,495,16,2,546,0
195732,1,1,2,27,0,0,-1,0,0,0,32121,34055,32644,34648,22930,0,2094,3071,1384,1047,0,0,0
230000,2,2,1,30,0,0,2,-1,0,0,17015,12872,3724,153400,14788,25305,7000,0,54005,8000,10000,6000,0
78825,1,3,2,49,0,0,0,0,0,0,113928,112775,110399,48532,24832,40087,4915,4472,12466,5000,6578,5000,0
20000,2,2,2,24,0,0,2,0,0,0,18355,20259,19534,17399,15746,13246,2900,10,577,961,919,4,0
27104,2,1,2,24,2,2,0,0,0,0,23905,18020,23578,25871,26143,26724,2,1644,3957,1000,1000,3500,1
400000,2,1,1,48,-1,2,2,-2,-1,0,1908,1442,8162,3904,3332,331,0,7456,457,4903,313,4816,0
360000,2,1,1,30,0,0,0,0,0,0,21567,20396,19382,13175,24834,10773,5000,2000,5019,2000,1886,5000,0
360000,1,2,2,34,0,0,0,0,0,0,134741,301286,255109,121540,233946,235916,15000,9221,9225,8112,8369,31170,0
50000,1,1,2,25,0,0,0,0,0,2,19456,20486,21241,21788,23281,22756,1645,1400,900,2841,0,1000,0
420000,1,2,2,30,0,0,0,0,0,0,22872,18002,24612,25400,24833,27887,1700,1670,1500,1500,2000,1567,0
100000,1,2,2,32,0,0,0,2,0,2,34904,14501,49211,41105,24840,48914,2094,6000,0,4000,5700,3758,1
150000,1,1,1,35,0,0,0,-1,-1,-1,4301,8246,12865,817,1095,1393,4000,5064,821,1054,1393,3796,1
70000,2,1,2,26,1,2,2,2,2,2,52204,53250,43836,60502,55666,56839,2138,1671,0,4206,2601,0,1
300000,2,2,1,29,0,0,0,0,0,0,321155,317259,357842,309670,305660,301693,9955,11380,11216,11069,6827,10028,1
160000,2,1,2,29,-1,0,-1,-1,0,-1,6087,1934,18470,2199,10856,0,1000,5796,2436,7670,0,9867,0
30000,2,1,2,28,2,2,2,7,4,4,37,1108,12437,37,37,37,0,48,2,0,0,0,0
293322,1,1,2,28,0,-1,-1,0,-1,0,9796,6499,4421,14661,6690,7622,500,3806,3300,7602,7622,0,0
30000,2,2,1,53,0,0,0,0,0,0,26891,18019,22018,34644,26199,27116,2000,1500,1000,1000,906,1000,0
377660,1,1,1,50,-2,-2,-2,-2,-2,-2,17098,-4,816,46892,49154,3306,0,824,31144,25664,2610,1833,0
80000,1,2,2,30,0,0,0,-2,-2,-2,59292,13943,0,0,0,0,5009,0,0,0,15,4,0
420000,1,1,2,30,1,2,2,-2,-2,-1,17685,9771,45245,33902,11671,46093,0,20,24683,752,30002,1056,0
90000,1,2,1,27,0,0,0,0,0,0,70482,70591,64926,59949,54029,48170,2580,2337,1634,1606,1371,852,0
70000,1,3,2,38,0,0,2,0,0,0,64494,69272,49644,62809,48047,40053,9998,0,2786,1718,2368,2000,1
90000,2,2,1,24,0,0,0,0,0,0,28329,28980,22136,17766,29700,33728,2123,1774,1698,1102,4014,13,0
130000,2,1,2,25,0,0,0,0,0,0,55368,58035,49741,44568,48560,51529,5000,5000,4979,5000,6600,5000,0
120000,2,2,2,29,0,0,0,0,0,0,134690,63335,66278,121437,67963,67900,3000,3500,3500,1902,2091,3000,0
24596,1,1,2,24,0,0,0,0,0,0,3281,15452,5341,5751,6637,9864,2097,1100,500,1000,1000,1000,0
90000,2,2,2,28,2,0,0,0,2,0,48177,49563,47750,47169,46284,47519,2094,2500,2787,0,2610,3730,1
200000,1,2,1,46,0,0,0,0,0,2,103138,94638,88227,121348,75285,115959,3929,4438,2778,3000,416,13000,0
206812,1,2,2,37,-1,-1,0,0,0,-1,8788,40927,28306,31578,24834,11776,40970,1210,7828,10009,11783,110306,0
50000,2,2,1,48,0,0,0,0,-1,0,44324,46090,44016,29392,24843,16573,2000,1880,2781,5546,2610,1500,0
500000,2,2,1,48,0,0,0,0,0,0,79640,142866,73547,47274,46454,40307,2096,3020,2783,2830,2610,3755,0
380000,2,3,1,44,0,0,0,0,-1,-1,7234,4772,4519,3818,4096,49796,1500,1325,2023,2840,4448,3759,0
330000,2,1,1,30,0,0,-1,-1,0,0,21576,24226,15577,89851,123147,121319,5002,15579,89851,5000,50000,31172,0
50000,2,2,2,24,0,0,0,0,0,0,49100,47910,32842,19748,19403,19536,15000,2024,5004,1000,1000,1000,0
175628,2,1,2,29,1,-1,-1,-1,-1,-1,16329,8360,4897,4704,19468,0,8394,4927,1730,19561,0,125,0
30000,2,2,1,38,-1,-1,2,-1,0,0,2828,4868,4532,4514,3129,245,3963,16,6863,675,0,1015,0
60000,2,1,2,34,1,-2,-1,-1,-1,-1,0,0,15798,0,0,11688,0,50020,0,0,6580,79,0
199263,1,1,2,35,-1,0,0,-2,-2,-2,53419,53358,0,529,0,978,7000,12,0,0,0,16,0
50000,1,1,2,27,1,-1,2,-1,-1,-1,-45,559,163,267,815,163,2093,409,1118,879,1000,500,1
120000,2,3,2,50,2,0,-1,0,0,0,149301,142794,118675,120791,100637,79613,3000,125000,4065,4000,2614,3000,1
196288,2,1,2,30,0,0,0,0,0,0,43596,46070,49681,34703,24822,46319,4000,2000,2785,4000,6580,3755,0
90000,2,3,1,47,0,0,0,0,0,0,84195,86795,88884,82163,22601,46646,4001,4400,3566,7694,1000,879,0
160000,2,1,1,41,-1,-1,-1,-1,-1,-1,316,316,968,1635,632,1099,316,0,977,901,0,316,0
196151,1,1,1,41,1,2,2,2,2,0,134740,117567,120841,121185,123140,120398,6000,5100,4965,9395,5000,4266,1
390000,1,1,2,36,-2,-2,-2,0,-2,-2,8040,17863,5900,3389,22215,5492,7857,10193,0,990,3108,8486,0
200000,2,3,1,39,1,0,0,0,0,0,145687,146519,144315,130807,124688,117996,7627,4440,5066,7672,6588,5125,0
50000,2,2,2,25,1,2,0,0,0,0,17028,18013,17168,17394,19068,19760,1000,1500,1500,1000,906,2500,1
78647,2,1,2,25,0,0,0,0,0,0,53685,15291,24241,34579,24823,53498,9579,5694,5435,5510,6101,6742,0
28381,2,3,2,22,2,0,2,2,0,0,31285,30275,26633,19576,15794,19496,3000,2000,0,4532,4500,4500,0
78786,1,3,1,51,0,0,0,0,0,0,17032,7312,6959,5813,3985,3169,1140,1713,1246,922,919,2000,0
200000,1,1,1,43,-2,-2,-2,-2,-2,-2,3005,5367,4665,9409,57023,2770,4709,7574,9497,57023,2770,1904,0
378694,1,1,2,30,-1,0,0,0,0,0,134585,66541,58665,43837,72069,61925,2924,10600,1515,37056,2413,1522,0
50000,2,1,2,25,-1,2,0,0,0,-1,5149,1760,2640,1760,880,18099,10,1760,0,0,1910,0,1
377393,2,1,1,35,0,0,0,0,0,0,128808,133340,133075,109705,111202,116169,10000,5000,5016,7126,10000,31157,0
378759,2,2,2,30,-2,-2,-2,-2,-2,-2,2758,12020,12622,2250,0,2580,12082,2539,2250,0,2580,171,0
310000,1,2,1,36,-1,0,0,0,0,0,52191,36758,29180,22426,18592,14976,2095,4439,2000,5000,5000,3752,0
378465,2,1,2,27,-1,-1,0,0,0,-1,32540,14163,22020,31567,32583,31309,14163,1760,3000,3000,38013,0,1
100000,2,1,2,23,-1,-1,-1,0,0,0,850,8897,8472,8472,1768,775,0,8472,0,0,0,9038,0
190000,1,1,2,33,0,0,0,0,0,0,137502,127014,120909,112211,123033,113386,6112,4447,4200,4200,5000,4200,0
240000,2,1,1,38,1,-1,-1,-1,0,0,-25,4078,4635,31136,25905,735,2094,2223,31136,7986,0,3,0
430000,2,2,2,51,0,0,0,0,0,0,416090,422898,409626,417113,123123,118045,17107,20015,18027,14015,13010,14006,0
450000,1,1,1,34,-2,-2,-2,-2,-2,-2,-9,251514,0,0,0,165,2094,0,1160,642,3,2,1
100000,1,3,1,67,2,2,2,2,2,2,17185,20511,19944,22915,24822,23016,2091,0,3260,1000,0,2286,1
196154,2,2,1,32,0,0,0,0,0,0,18400,18004,26919,34732,24834,114389,10000,10018,15021,7690,20000,31174,0
78787,2,2,2,29,1,2,2,2,2,2,54033,52595,56709,71005,121238,70582,0,5000,0,15000,2600,0,0
210000,2,1,1,46,-1,-1,-1,-1,-1,-1,110346,41986,5959,34711,16171,586,41986,25231,20076,16171,906,19777,0
196449,2,1,1,38,-1,-1,-1,-1,-1,-2,2583,-4,3564,1280,1898,264,0,3568,1280,1856,15,2605,0
10000,2,2,2,23,-2,-2,-2,-2,-2,-2,1082,2731,757,514,3551,214,2731,757,876,2069,0,13460,0
50000,1,2,1,30,0,0,0,0,0,0,37699,35203,15360,17435,12173,11728,2000,2000,1150,3493,1000,1000,0
180000,2,1,2,30,-1,-1,-1,0,0,0,64397,0,174,74876,3462,4114,9,27477,1800,12192,2000,3500,0
150000,1,1,1,27,-1,-1,-1,-1,-2,-2,390,0,780,0,0,0,3,780,0,0,1,2,0
150000,1,1,2,32,0,0,0,0,0,0,76215,72149,58228,38495,35807,24871,9998,10000,3993,7656,6593,7780,0
20000,2,1,2,30,0,0,0,0,0,0,17921,18362,19669,16479,24321,17334,2093,1640,982,721,1000,1000,0
360000,1,1,2,25,-1,-1,-1,-1,0,-1,586,14074,9354,20049,2589,1680,22545,5672,0,0,1646,1685,0
420000,1,1,2,32,0,0,0,2,0,0,90875,142552,121133,87076,55508,117936,4118,14000,0,4097,4878,144204,0
80000,2,2,2,34,-2,-2,-2,-2,-2,-2,133,0,641,513,2109,0,0,641,107,2019,4,0,0
20000,1,2,1,41,0,0,0,0,0,0,7472,9304,8321,12306,6644,6231,2000,1673,2784,215,338,2164,0
78798,1,2,1,44,1,2,-1,0,-1,-1,4936,2476,4390,511,1381,1061,0,5696,575,922,959,1320,1
10000,1,1,2,24,-2,-2,0,-1,0,0,-2,-391,-781,9211,9422,9865,0,0,10500,500,500,1000,0
320000,2,1,1,42,0,0,2,2,0,0,134477,142242,324589,320622,252323,253557,20000,10000,450,7025,7161,3757,1
89232,1,3,1,23,0,0,0,0,0,0,43087,46109,46653,43143,24681,-317,2100,3260,1200,1000,10,16628,1
20000,2,3,2,44,2,0,0,0,2,2,11545,12945,13972,17399,15183,17015,1600,1542,2300,1,1400,800,1
50000,1,1,2,26,-2,-2,-2,-2,-2,-2,0,0,195,0,0,170,0,0,0,0,0,0,0
170000,2,2,1,45,0,0,0,0,0,0,169625,169944,169829,162988,122824,127643,6081,6336,4967,4452,4592,4677,0
60000,1,2,1,57,0,0,0,0,0,0,59617,47807,27727,34163,24832,24956,2094,3000,2843,2000,9073,3016,0
378759,2,1,1,32,0,0,0,0,0,0,67761,63187,58719,60737,123133,15051,8007,1768,3000,4000,20000,8000,0
240000,1,1,1,38,2,2,-2,-2,-2,-2,2577,0,0,0,0,0,0,0,0,0,0,0,1
110000,1,1,2,26,0,0,0,0,0,0,58301,57861,47409,47743,45654,26525,2179,1711,1525,18236,1500,2000,0
196157,2,1,1,41,-2,-2,-2,-2,-2,-2,7812,2,0,1115,0,203,0,2,1115,1,2,0,0
70000,1,3,1,41,0,0,2,2,2,2,26550,28208,28642,34560,31133,31965,2400,1200,2786,1100,1500,1300,0
78834,2,2,2,24,0,0,-1,0,0,0,80715,82687,121140,121431,123137,74313,5000,81000,2776,2855,2696,2812,0
196159,2,1,1,40,-1,-1,-1,-1,-2,-2,3089,4464,12548,511,182,0,0,9007,0,0,45,0,0
270000,1,1,1,41,0,0,0,0,0,0,174532,167536,171865,120662,112087,40497,6900,7900,8800,4700,2100,60000,1
50000,1,1,1,30,0,0,-1,0,0,0,43600,46745,45727,34708,24834,4220,6930,49141,49,155,3000,2,0
78788,2,2,1,37,-1,-2,0,0,0,0,200,200,42200,42000,42000,488,0,42000,200,10,0,0,0
220000,1,1,1,41,-1,-1,0,-1,-1,-1,30262,37068,14271,8997,4090,6108,9998,10071,9884,2830,6108,19933,0
378752,2,1,2,29,-1,-1,-1,2,0,0,2688,11432,12411,9119,29280,41438,11486,12804,10,29047,6153,3523,0
360000,2,1,2,43,1,-1,-1,-1,-1,-1,0,7051,26194,0,3550,2511,7221,26194,1044,3550,2511,3755,0
50000,1,2,1,33,2,0,-1,-1,-1,0,43630,42803,1473,390,7650,390,2330,1473,390,1573,0,780,0
390000,2,2,2,48,0,0,0,0,0,0,171189,176989,178698,182101,123157,116626,10000,9009,8004,7672,6000,10000,0
186206,1,3,2,44,4,3,2,7,7,7,5967,2646,2646,2646,2646,2646,0,0,0,201,0,0,0
290000,1,2,1,30,0,0,0,0,0,0,351890,254163,232102,236027,221443,198031,9975,8607,8000,8525,6598,31173,0
60000,2,2,1,57,0,0,0,0,0,0,17030,18006,22685,24938,24828,28862,2000,2000,2950,926,4600,2,0
60000,2,2,2,48,2,3,2,2,2,2,60717,46893,49756,121349,61808,60668,0,2597,2785,2852,2612,2200,1
196283,2,2,1,41,2,2,0,0,0,0,195375,185993,121092,120996,158742,118055,10,8304,7356,5300,5550,5050,0
150000,2,2,1,34,1,2,2,0,0,0,147833,148066,142163,135075,135309,135165,6130,27,4610,5000,5000,3760,0
180000,2,2,2,29,-1,-1,-2,-2,-2,-2,2575,0,26,0,-254,207,0,0,0,2,12,0,0
78940,2,2,1,45,0,0,0,0,0,0,134426,81392,80966,79295,106236,80672,2628,3107,2847,3134,3072,3758,0
23904,1,2,1,35,0,0,0,2,0,0,17337,9678,12702,12206,12701,17045,1476,3500,0,1000,906,0,1
500000,2,1,1,44,-1,-1,0,0,0,-1,218,11057,58508,20717,15776,11421,11063,49019,1794,0,6579,852,0
251251,1,1,2,33,0,0,0,-1,-1,-1,48252,39451,20027,23733,14958,-42,9998,1104,5749,14958,0,30819,0
430000,1,2,1,51,0,0,-1,0,0,0,52930,960,331814,361373,368484,365148,2138,50591,15066,7660,34857,12908,1
20000,2,1,2,38,-1,0,2,3,2,2,3527,4556,5937,5495,6622,5216,2228,1700,0,0,1000,0,1
196154,1,1,2,29,0,-1,2,0,0,-1,180,892,978,652,1630,1052,2314,0,1,0,1052,652,1
170000,2,2,2,46,0,0,0,0,0,0,134719,142867,121139,151377,148530,149628,6000,6000,7000,6000,7000,6000,0
10000,1,2,1,44,0,0,2,0,0,0,6696,9080,8794,9604,24834,9865,2668,0,1192,0,196,0,0
110000,2,2,1,45,0,0,0,0,0,0,36267,37234,49656,38208,39121,39785,2094,2105,1561,909,1370,1514,0
140000,2,1,1,33,0,0,0,0,0,0,27234,20191,26276,26847,21713,22143,1389,12000,975,996,791,821,0
130000,2,2,1,52,0,0,2,0,0,0,50662,51562,49696,45456,42704,2552,4600,0,1500,0,2625,0,0
80000,1,1,2,27,-1,3,2,2,2,0,3688,1948,1770,5084,2946,4485,21,0,1400,563,2418,860,0
200000,2,2,2,40,-2,-2,-2,-2,-2,-2,2763,0,0,0,2894,210,0,0,0,2894,210,2595,0
90000,2,2,1,29,-1,-1,-1,-1,-1,-1,17032,11056,3909,3506,4128,4254,10001,3916,3506,2890,4254,3438,0
20000,1,2,2,23,0,0,0,0,0,0,10478,11193,22043,27192,16399,20929,1193,1207,2402,2969,5000,0,0
120000,1,1,1,37,-1,-1,-1,-1,-1,-1,32050,3872,52150,2740,4626,802,2276,49361,2740,7635,802,0,0
199547,2,2,1,35,-1,-1,2,2,2,2,2415,11837,9754,24007,24428,31576,9886,297,1169,0,10000,3698,0
80000,1,1,2,40,2,2,2,2,2,2,40509,40551,50505,34874,43892,43060,1000,1671,1700,1963,0,3500,0
240000,2,1,2,31,-1,0,0,0,0,0,32098,18038,32889,33410,34327,34500,2094,1418,3702,1193,690,0,0
110000,2,1,2,37,2,2,2,2,2,2,600,12330,600,2326,113072,600,0,0,0,0,1950,0,1
378145,2,1,2,35,0,0,0,0,0,0,44166,60912,56728,55758,57911,117462,2096,7000,5000,5004,16873,3753,0
24164,1,3,2,23,0,0,0,0,0,0,19812,18011,19145,20124,20127,20150,2094,1330,1309,702,913,854,0
378758,2,1,2,29,0,0,0,0,0,0,43597,46051,24540,34671,12900,18763,1740,3009,452,448,2000,28226,0
20000,2,2,2,24,0,0,0,2,0,0,17372,18004,22308,19928,24834,19408,2094,3000,0,1000,1000,1500,0
81832,2,3,2,58,0,0,0,0,0,0,49846,44686,45634,46576,24816,51404,2096,2000,2804,2000,7583,30000,0
50000,1,3,2,47,0,0,0,0,0,0,44681,46101,49677,44441,18559,17781,2100,2009,2776,700,922,1000,0
197364,1,2,2,38,2,2,2,2,2,0,177917,181465,185074,187053,176805,117840,9838,8945,6500,0,6578,3581,0
310000,2,1,2,30,0,0,0,0,0,0,27283,28286,22020,29548,29839,30532,1459,1803,1607,898,917,918,0
79057,2,3,2,41,-1,-1,-1,-1,-1,-1,1876,1876,1876,1876,1876,1876,1876,1876,1876,1876,1876,1876,1
78865,1,1,2,24,0,0,0,0,0,0,134755,142831,71977,56023,47582,45803,3649,2502,2205,1702,913,1908,0
78036,2,2,1,27,0,0,2,0,0,0,27347,31402,30047,34660,24602,29831,5500,0,3000,998,3000,3000,0
200000,2,3,1,36,0,0,0,0,0,0,167385,142864,175956,171340,177236,181978,9998,8045,8000,7671,7000,31135,0
20000,1,2,1,33,0,0,0,2,2,-2,18706,17483,22022,17398,0,160,1275,3081,0,26230,1,0,1
230000,2,1,1,53,-1,-1,-2,-2,-2,-2,10000,0,0,0,-273,0,2,0,0,128,5,62,0
196189,2,3,1,39,0,0,0,0,0,0,203621,203424,121150,195609,119316,131294,7464,7889,6600,4602,6593,4726,0
196342,1,1,2,30,-1,-1,-1,0,0,0,396,880,9708,121409,194483,195454,1043,19230,53631,94503,10000,40000,0
180000,2,2,2,30,0,0,0,0,0,0,14445,15404,19885,22355,22902,17046,10000,4439,10355,10902,5336,3747,0
260000,1,1,1,41,1,2,0,0,0,0,134279,145333,148332,160810,123137,158771,0,6910,9319,0,5847,5873,1
90000,2,1,1,33,-1,0,0,2,2,2,32136,34178,36133,38240,-94,39725,2092,1667,3000,0,2867,2000,1
378727,2,1,1,46,1,-2,-1,-1,-1,-1,0,0,224,5758,0,1636,0,224,4034,0,2062,0,0
80000,2,1,1,41,0,0,0,0,0,0,134702,78997,121225,79308,118211,50266,2285,4661,9324,1754,1765,3795,0
