LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
134746,1,2,1,33,0,-1,0,0,0,0,3231,52941,25671,12123,9743,28519,2187,4954,1750,3176,1819,3926,0
390000,1,2,2,33,0,0,0,0,0,0,45818,144656,148366,99008,69990,71935,2183,6000,3704,2741,3314,2556,0
30000,1,2,2,45,0,0,0,0,0,0,28494,28139,27480,65384,23672,28429,2185,1804,1800,1000,1200,1500,1
120000,2,1,1,46,-1,-1,-1,0,-1,0,3945,52162,10863,1601,1126,28555,2186,10863,0,1126,4802,3936,0
134522,2,2,2,46,-2,0,-2,-2,-2,-2,18210,3771,664,0,23749,5506,3775,4942,0,3128,5506,1847,0
135260,1,2,1,36,1,-2,-2,0,0,-1,18270,52538,0,66564,23754,207,2185,0,1983,0,1846,49974,0
60000,2,2,1,35,1,0,2,2,0,3,5601,52166,6772,6515,23755,7487,0,4909,0,1500,0,3933,0
480000,1,2,1,46,-1,-1,-1,-1,0,-1,5269,52978,25619,9272,2718,1498,2217,4982,9272,2718,1498,3919,0
135405,2,3,1,45,-2,-2,0,0,0,-2,0,52359,0,0,300,390,2187,0,0,300,390,3937,0
80000,1,2,1,32,0,0,0,0,0,0,18031,45955,25537,41358,42379,38052,2145,4957,2009,5017,1821,5002,0
135619,1,2,1,53,0,0,0,0,0,0,18485,52984,78363,48902,23784,-1719,3261,2342,1745,3140,1842,3936,0
135075,1,2,1,39,0,0,0,0,0,0,18185,52400,213931,212770,211098,202491,16923,7714,7283,7407,10000,3939,0
240000,1,1,1,46,0,0,0,0,2,0,14559,15513,17242,18450,18013,19406,1500,2000,1500,0,1700,700,0
20000,2,1,2,54,0,0,0,0,0,0,14034,52526,20035,66226,18835,28633,1500,5000,0,0,0,3925,1
134454,1,2,2,24,-1,0,0,2,-1,-1,2227,52486,25819,316,316,632,0,632,0,3175,632,3940,0
50000,1,2,1,44,0,2,0,2,0,0,49615,48552,50175,12790,12743,17305,2186,4951,1743,3148,5000,3000,1
20000,1,2,1,46,0,0,0,0,-2,0,18401,19784,20650,0,0,0,2184,1650,0,0,0,0,0
720000,2,1,1,46,0,0,0,0,0,0,125529,112933,105582,104501,23799,79411,2185,4939,10092,3020,2591,10081,0
134647,1,1,1,46,0,0,0,0,0,0,31808,52224,25294,21055,14714,7323,2183,1216,3127,3046,2011,142,0
134959,1,2,1,46,-1,-1,-1,-1,-1,0,671,671,671,671,671,28546,671,4939,1742,671,1492,0,0
190000,1,1,1,32,0,0,2,0,0,0,18326,6192,4988,3440,23784,3228,2450,0,200,1000,1000,1000,0
340000,1,3,1,46,0,0,0,0,0,0,18558,4777,25497,12519,15299,15905,3000,3000,5000,3000,1833,10000,0
20000,1,2,2,46,1,0,2,0,0,0,18145,17382,25518,66002,20314,19704,1500,0,1745,2700,1831,3932,1
20000,1,2,1,46,0,-1,-1,-1,-1,0,2522,53156,0,780,0,780,2185,4967,780,0,780,0,0
134817,1,2,2,25,1,-1,-1,0,0,0,0,850,2620,66397,23791,44226,850,2620,1741,3199,2000,15000,0
140000,2,2,2,46,-1,0,-1,-1,-1,0,18107,52473,390,390,6580,28554,4000,390,390,6580,0,780,0
134928,2,2,2,41,0,-2,-2,0,-2,-2,43672,678,330,330,330,330,678,330,1740,330,1832,330,1
50000,1,2,1,55,0,0,-2,-2,-2,-2,18574,0,0,0,23776,0,0,0,0,0,0,0,1
210000,2,2,2,30,0,0,0,2,2,2,18204,52701,50999,66299,23828,54404,2150,5000,2020,0,1827,3930,0
134867,1,2,2,23,-1,0,-1,-1,-1,-1,980,3413,1068,1386,2800,3696,2184,11000,2000,2000,6396,3930,0
134751,1,3,1,49,0,0,0,0,0,0,18474,74983,25374,66404,68769,68955,2185,4949,1735,2360,2574,2759,0
160000,1,2,2,46,0,2,-1,0,0,0,18029,52741,34073,15676,23815,28590,2184,142848,1800,90000,1842,3400,1
20000,1,2,2,46,1,2,0,0,0,0,18357,18114,18437,19267,19696,16876,0,1370,1200,1000,5000,1500,0
70000,2,1,1,45,0,0,0,0,0,2,40466,41805,42520,43378,46664,28645,1994,1709,1567,4000,1828,2000,1
500000,1,1,1,49,0,0,0,0,0,0,18708,421983,414453,422168,23765,413326,20157,13670,1743,14454,33720,3935,0
130000,1,2,2,46,0,-1,-1,-1,-1,-1,1031,1583,776,66466,23819,28522,2185,4963,776,776,776,12184,1
100000,1,1,2,46,-2,0,-2,-2,0,-2,0,0,0,960,960,1185,0,4939,960,3211,1185,379,0
135121,1,2,1,34,0,0,0,0,-2,-2,41379,24462,25628,0,0,0,2183,4926,0,3132,0,0,0
30000,1,1,1,24,-1,0,-1,0,0,0,3019,1479,18860,950,5660,28487,1479,18881,0,4710,0,7153,0
134727,2,2,2,46,0,0,-2,-2,0,-2,18058,0,25566,0,0,0,0,0,0,0,0,3927,0
230000,2,2,2,24,0,0,0,0,0,0,69158,52726,68831,61534,25914,28489,8149,4943,5904,3173,1834,3923,0
20000,1,3,2,49,0,0,0,-1,0,0,19363,19609,-391,19413,12223,2110,2185,160,20394,347,2110,12996,0
134582,2,3,1,37,0,0,0,0,0,0,76917,79075,81864,65523,85487,88315,4000,4000,3000,3000,4000,4000,0
60000,2,2,1,22,0,0,0,0,0,2,60434,60935,56585,77520,23797,28616,2141,4947,3623,3152,1827,0,0
50000,1,2,2,26,0,0,0,0,0,0,18861,52918,18403,66625,20094,17934,1300,1300,1741,3147,1000,1000,0
134351,1,3,2,33,-2,-2,0,-2,-2,-2,0,53203,0,0,0,0,0,0,0,3138,0,3917,0
20000,1,1,2,27,0,0,0,0,-1,-1,14088,8842,6653,2946,1186,28459,2186,4934,7,3150,416,3937,0
134953,1,1,1,40,0,0,0,2,0,0,10934,13738,16567,66478,23769,14340,3000,4923,1741,3000,1500,0,0
210000,2,2,1,44,0,0,0,0,0,0,73487,75456,25366,87895,23731,28552,3748,4966,3081,3136,3312,3151,0
120000,1,2,1,32,0,0,0,0,0,0,113650,105592,105428,66736,144089,28543,3999,6025,3069,3001,6000,3112,0
100000,2,1,2,46,0,2,0,0,0,0,18338,52059,25358,50605,49666,28533,0,4948,5864,0,2000,2000,1
30000,1,2,1,25,0,0,0,0,0,0,7653,52333,10062,11581,23782,13716,2184,1500,1742,1500,1500,3936,1
134548,1,2,2,46,0,0,-2,-2,0,0,162,536,0,495,23765,0,536,4911,1741,0,0,546,0
40000,1,1,2,27,0,0,0,0,0,0,33077,34055,25444,66304,23811,0,2185,4931,1741,3148,0,3946,0
134885,2,2,1,33,0,0,0,0,0,0,9530,12872,25525,66257,23779,28489,2185,0,153400,3184,10000,6000,0
110000,1,3,1,49,0,0,0,0,0,0,113928,112775,25760,48532,44703,28571,4915,4379,12466,5000,1835,5000,0
20000,2,2,2,46,0,0,2,0,0,0,18393,20259,25451,66153,15746,13246,2900,4921,577,3143,1017,4,0
134911,1,1,1,24,2,2,0,0,0,0,23905,52550,25660,25871,23706,26724,0,2000,3000,1000,1836,3500,1
400000,2,1,1,48,-1,2,2,-2,-1,0,1908,1442,8162,66791,3332,28512,2186,4943,1748,4903,1829,4816,0
360000,1,2,1,46,0,0,0,0,0,0,16039,52536,19382,65931,9398,28531,5000,2000,5019,3180,2500,5000,0
360000,1,2,2,34,0,0,0,0,0,0,18060,301286,258122,255309,233946,235916,15000,4932,9225,8112,8369,9000,0
50000,1,1,2,25,0,0,0,0,0,0,19456,52902,21241,66715,23755,22756,1645,1400,900,2000,1829,3932,0
134900,1,2,2,28,0,0,0,0,0,0,22872,52846,24612,67282,26333,27887,1700,2000,1500,1500,2000,1567,0
100000,1,2,1,32,0,0,0,2,2,2,34904,52677,42076,66749,44090,28673,3000,6000,1742,3160,5700,2000,1
134450,1,2,1,46,0,0,0,-1,-1,-1,4301,52301,25565,817,1095,1393,4000,4899,821,3177,1393,3928,1
135235,2,2,1,26,1,0,2,2,0,0,52204,53250,53799,66175,55666,28463,2184,1983,0,4206,1822,0,1
300000,2,2,1,29,0,0,0,0,0,0,321155,53109,313600,309670,305660,301693,11369,11380,1742,3143,1831,3934,1
135214,2,1,2,25,0,0,-1,-1,0,0,6087,1934,25714,2199,10856,0,1000,11426,2199,10000,0,9867,0
30000,2,1,2,28,2,2,4,4,0,4,18191,51700,37,37,37,37,0,0,0,0,0,0,0
180000,1,1,2,45,0,0,-1,0,-1,-1,9796,500,25540,6019,7602,7622,2187,4920,1738,7602,7622,0,0
135544,1,2,1,53,0,0,0,0,0,0,26891,52420,28827,66158,26199,27116,2000,1500,1000,1000,1351,3924,0
134533,1,1,1,50,0,-2,-2,-2,-2,-2,6426,-4,816,66443,49154,28639,0,824,31144,25664,2610,1833,0
134902,1,2,2,30,0,0,0,-2,-2,-2,59292,13943,0,0,0,0,5009,4942,0,0,0,0,0
420000,1,1,2,46,1,2,2,-2,-2,-2,18124,9771,0,66195,23702,46093,2186,4916,24683,752,30002,1056,0
90000,1,2,1,27,0,0,0,0,0,0,18070,53055,64926,59949,23760,48170,2580,2337,1634,3133,1371,620,0
70000,1,3,1,45,0,0,0,0,0,0,64494,69272,25531,66071,48047,49110,5916,0,2315,1718,1837,2000,1
134957,1,2,1,24,0,0,0,0,0,0,28329,28980,29564,29710,29700,0,1800,1774,920,3171,4014,0,0
134971,1,2,2,25,0,0,0,0,0,0,55368,58035,47313,44568,23762,51529,5000,5000,5000,3154,5000,5000,0
120000,1,2,2,46,0,0,0,0,0,0,61470,52507,66278,68928,67963,67900,2187,3500,3500,3133,2091,3000,0
134856,1,2,1,22,0,0,0,0,0,0,3281,4325,25664,5751,6500,7386,2183,1100,500,1000,1000,3927,0
90000,2,2,1,28,2,0,0,0,2,0,18431,52866,47750,47169,46284,47519,2500,2500,3700,0,2200,3925,1
200000,1,4,1,46,0,0,0,0,0,0,18044,94638,88227,82087,23689,78872,3929,4000,1750,3000,13000,13000,0
180000,1,2,2,37,-1,-1,0,0,0,-1,8788,40927,28306,66676,21195,28514,2186,1210,10015,3121,11783,110306,0
50000,1,2,1,48,0,0,0,0,0,0,44324,43053,25677,65923,31401,16573,2000,1880,2000,1000,2000,3930,0
500000,2,2,1,48,0,0,0,0,0,0,79640,52779,25756,47274,23790,41906,2184,3020,2010,2035,3014,3045,0
380000,2,3,1,46,0,0,0,0,-1,-1,7234,4772,25340,3818,4096,4058,1500,4953,2023,4102,4448,3923,0
330000,2,1,1,34,0,0,-1,-1,0,0,21576,24226,25334,89851,23828,121319,5002,15579,89851,5000,50000,100000,0
50000,2,2,2,23,0,0,0,0,0,0,49100,53265,32842,66759,23740,19536,2185,2024,5004,1000,1860,1000,0
200000,1,2,1,29,1,-1,0,-1,-1,-1,55788,8360,25398,5065,23758,0,8394,4934,1740,19561,1818,125,0
30000,2,2,1,45,-1,0,2,0,0,0,2828,52408,25436,66309,23760,28533,3963,4961,4527,3155,1841,1015,0
135066,1,2,1,46,1,-2,-1,-1,-2,0,0,53440,25204,0,0,11688,0,15798,1750,3171,11688,0,0
220000,1,2,1,35,0,0,0,-2,-2,-2,18412,52428,0,0,0,28562,7000,4920,0,0,0,3938,0
134761,1,1,2,27,1,-1,2,-1,0,-1,-45,559,163,267,-129,28535,1000,4958,1745,3191,1834,500,1
134122,2,3,2,50,0,0,-1,0,0,0,18006,149540,118675,120047,100637,79613,3000,125000,4065,4000,3000,3000,1
310000,1,2,1,46,0,0,0,0,0,0,35064,38195,25508,39577,23746,46319,4000,2000,2000,3155,1832,4000,0
90000,1,3,1,47,0,0,0,0,0,0,84195,52917,25235,82163,23709,28415,2183,4918,3566,7694,1000,1000,0
135028,1,1,1,46,-1,-1,-1,-1,-1,-1,17982,52739,0,316,632,0,316,0,316,3118,0,316,0
180000,1,1,1,41,0,2,0,2,2,0,18023,117567,119314,120882,117450,120398,6000,5100,5000,0,1813,5000,1
390000,1,2,1,36,-2,-2,-2,0,0,-2,8040,53559,8051,-5,1965,3088,7857,8091,1742,990,3108,3931,0
200000,1,3,1,39,0,0,0,0,0,0,145687,146519,25617,66237,124688,122518,7627,4952,5066,5033,5007,5125,0
50000,1,2,1,25,1,2,0,0,0,0,15491,15934,17168,18376,19068,19760,1000,1500,1745,3131,1823,2500,1
135065,2,2,2,25,0,0,0,0,0,0,53685,15291,20694,25435,30510,36101,2187,5694,5435,3141,6101,6742,0
50000,1,2,1,22,2,0,0,0,0,0,31285,30275,26633,19576,15794,19496,2186,2000,1748,3167,4500,3935,0
134586,1,3,2,58,0,0,0,0,0,0,18216,7312,6959,66603,23775,3169,1140,4939,163,3145,151,2000,0
135105,1,1,1,43,-2,0,-2,-2,-2,-2,3005,52658,25568,9409,57023,28603,2187,7574,9497,3166,2770,3935,0
380000,1,2,2,27,0,0,0,0,0,0,73903,66541,25537,43837,72069,28478,2924,2555,1515,37056,1839,3940,0
50000,2,1,2,25,-1,2,0,0,0,-1,2823,52330,2640,66693,880,1910,0,1760,0,0,1910,3928,1
440000,2,1,1,35,0,0,0,0,0,0,128808,133340,25555,109705,23817,28556,2185,5000,5000,7126,10000,10000,0
430000,1,2,2,29,0,-2,-2,0,-2,0,18623,12020,2539,66641,23828,28557,12082,2539,1745,3151,2580,171,0
310000,1,2,1,36,0,0,0,0,0,0,52191,36758,29180,22426,23713,28339,2186,5000,2000,5000,5000,3000,0
40000,2,2,1,27,0,-1,0,0,0,0,18556,53181,30107,31567,32583,31309,14163,4901,3000,3000,1813,0,1
134908,2,1,2,23,-1,0,-1,0,0,0,18195,52812,25480,66120,1768,0,0,8472,1747,0,1833,9038,0
190000,1,2,2,46,0,0,0,0,0,0,18162,127014,120826,112211,23805,28540,6112,4202,4200,4200,5000,4200,0
135532,2,2,1,38,1,-1,0,0,0,0,-25,4078,25230,65672,23746,3632,4103,2223,31136,100,1819,1101,0
430000,2,2,2,46,0,0,0,0,0,0,416090,52345,409626,417113,23737,357476,17107,20015,18027,3137,13010,14006,0
450000,1,2,1,46,-2,-2,0,-2,-2,0,-9,1844,0,0,0,28478,1853,0,0,0,0,0,1
100000,1,3,1,67,0,2,2,0,2,2,18490,20511,25693,22915,23472,23016,2186,0,3260,3128,1827,3927,1
160000,2,2,1,32,0,0,0,0,0,0,18548,18699,26919,29801,40433,28404,10000,10018,1738,15000,20000,3929,0
80000,2,2,1,46,0,2,2,2,0,2,18298,53165,56709,55201,69270,70582,0,5000,0,15000,2600,0,0
210000,1,2,1,46,0,-1,-1,-1,0,-1,110346,41986,21874,20076,16171,586,2187,21874,1741,16171,586,3920,0
135368,2,1,1,41,-1,-1,-1,-1,-1,-1,1278,-4,3564,1280,1898,0,0,3568,1280,1898,1832,2605,0
10000,2,2,2,23,-2,0,0,-2,0,-2,1082,2731,757,876,3551,28525,2731,757,876,3551,0,13460,0
50000,1,2,1,46,0,0,0,0,0,0,37699,35203,15360,66827,23763,11728,2000,2000,1745,2000,1000,3944,0
180000,1,2,1,46,-1,-1,-1,0,0,0,506,53603,25345,1974,3462,28594,0,174,1800,2600,2000,3500,0
135539,1,1,1,27,-1,-1,-1,-1,-2,-2,18661,0,780,0,0,28629,0,4940,0,0,1832,0,0
150000,1,1,1,32,0,0,0,0,0,0,76215,72149,58228,66617,23841,24871,22365,4932,1741,15838,1826,7780,0
20000,2,2,2,26,0,0,0,0,0,0,17921,18362,25770,66192,16694,17334,1333,1640,1506,721,1000,1000,0
360000,1,1,1,25,-1,-1,-1,0,0,0,586,14074,5672,65954,3317,1646,14076,5672,0,0,1646,3875,0
420000,1,1,2,32,0,0,0,0,0,0,90875,91789,25584,87076,55508,28480,4118,14000,0,1837,3010,144204,0
135015,2,2,2,28,-2,-2,-2,-2,-2,-2,0,0,641,658,23806,0,0,641,658,2019,0,0,0
20000,1,2,1,46,0,0,0,0,0,0,18187,53161,9369,5873,5990,6231,2000,2002,1738,215,338,2164,0
120000,1,2,1,44,-1,2,-1,0,-1,-1,4936,2476,5696,1762,1381,1061,0,5696,1746,1381,1824,1320,1
134999,1,1,1,46,-2,-2,-2,-1,0,0,-2,-391,-781,9211,9422,28534,2183,4898,10500,500,500,1000,0
320000,2,2,1,42,0,0,0,2,0,0,304057,318844,324589,66839,252323,28567,20000,10000,450,3127,7161,8000,1
50000,1,3,1,46,0,0,0,0,0,0,43087,52411,25541,66625,23801,28550,2100,3260,1748,3124,0,16628,1
135119,2,3,2,50,2,0,0,0,0,2,11545,52472,13972,66962,15183,16182,1600,4921,2300,0,1400,800,1
50000,1,1,2,26,-2,-2,-2,0,-2,-2,0,0,0,65658,0,0,0,0,0,0,1832,0,0
170000,1,2,1,45,0,0,0,0,0,0,169625,169944,169829,162988,23772,127643,6081,6336,5205,3166,4592,4677,0
60000,1,2,1,57,0,0,0,0,0,0,59617,47807,35136,67113,23811,26528,2185,3000,1749,3165,4001,3016,0
350000,1,2,1,32,0,0,0,0,0,0,67761,52853,58719,60737,23851,82202,2185,2200,3000,4000,20000,8000,0
240000,1,2,1,45,2,2,0,0,-2,-2,2500,52026,0,66261,23788,0,0,0,0,0,0,0,1
110000,1,1,2,46,0,0,0,0,0,0,58301,53407,47409,47743,45654,26525,2179,4949,1525,3150,1500,2000,0
200000,1,2,1,46,0,-2,-2,-2,-2,0,7812,52686,0,1115,23813,0,2185,0,1115,0,0,0,0
135028,1,2,1,42,0,0,2,2,2,2,26550,28208,28642,66604,31133,28523,2400,1200,2820,1100,1500,1300,0
80000,2,2,2,23,0,0,-1,0,0,0,80715,52327,80613,80671,23792,28518,5000,81000,2776,2600,2696,3927,0
160000,1,2,1,31,-1,0,-1,0,-2,-2,18529,0,12548,0,0,0,0,12548,1745,0,0,3930,0
270000,1,1,1,37,0,0,0,0,0,0,174532,167536,171865,66026,105523,28547,6900,7900,1745,4700,1826,60000,1
50000,1,1,1,33,0,0,2,0,0,0,40505,51661,45727,45515,45470,4220,2185,0,1200,3168,3000,0,0
120000,1,2,1,46,-1,0,0,0,0,0,200,200,25594,42000,42000,28522,0,42000,200,0,1822,3921,0
220000,1,1,1,41,0,-1,0,-1,0,0,18354,52338,14271,9884,4090,28494,37092,10071,9884,3167,6108,19933,0
134232,1,1,2,29,0,0,-1,0,0,0,2688,53021,12411,9119,29280,23093,11486,4929,1736,3172,6153,3919,0
360000,1,2,2,46,0,-1,-1,0,-1,0,0,7221,26194,66927,3550,2511,2185,4954,1746,3550,2511,6895,0
50000,1,2,1,33,2,0,0,0,0,0,42923,42803,1473,390,1573,390,2330,1473,390,1573,1811,780,0
390000,2,2,1,48,0,0,0,0,0,0,171189,52898,178698,182101,155517,154668,10000,10000,1741,10000,1825,3926,0
30000,1,2,1,46,4,3,2,7,7,7,2646,2646,25564,2646,2646,28407,0,0,0,0,0,0,0
290000,1,2,1,46,0,0,0,0,0,0,351890,254163,250180,236027,221443,198031,11000,4952,8000,8525,1844,10000,0
60000,2,2,1,57,0,0,0,0,0,0,20866,52555,25386,24938,25085,28862,2183,2000,2950,3158,4600,3940,0
60000,1,2,2,48,0,3,2,3,2,2,60717,59183,62075,60501,61808,60668,0,4929,1739,2400,0,3916,1
220000,2,2,1,44,2,2,0,0,0,0,195375,185993,184568,66010,158742,161499,2185,8304,7356,5300,5550,5050,0
150000,2,2,1,34,0,2,2,0,0,0,147833,52144,142163,135075,135309,135165,2186,27,4610,5000,1851,3926,0
180000,1,2,2,29,-1,-1,-2,-2,0,-2,18172,0,0,0,23817,0,0,0,0,3164,0,0,0
134837,2,2,1,46,0,0,0,0,0,0,79552,81392,25226,79295,81142,80672,2186,3107,1745,3134,1831,3010,0
30000,1,2,1,46,0,0,0,2,0,0,8348,9678,12702,66053,12701,13839,1476,3500,1746,1000,1500,0,1
500000,1,1,1,44,-1,0,0,0,0,0,301,11057,58508,66785,23758,11421,11063,49019,134,3165,11421,0,0
180000,1,1,2,46,0,0,0,0,0,0,48252,39451,20027,66589,14958,28583,9024,1104,1738,14958,0,0,0
134704,1,2,1,46,0,0,-1,0,0,0,18740,52845,354716,361373,368484,28643,510,358689,15066,3158,13065,12908,1
20000,2,1,2,46,-1,0,0,3,0,0,3527,4556,25239,5495,5126,5899,1241,1700,1748,0,1000,0,1
140000,1,1,2,29,0,-1,0,0,0,-1,1712,2304,978,652,326,1052,2314,0,0,0,1052,652,1
170000,1,2,1,46,0,0,0,0,0,0,162110,156444,151504,151377,23786,28568,6000,6000,1741,6000,1845,3918,0
10000,1,2,1,46,0,0,0,0,0,0,6696,9080,8794,65403,9604,28493,2185,0,1739,0,196,3918,0
134990,1,2,1,46,0,0,0,0,0,0,18349,37234,25355,66418,23765,39785,1587,1694,1561,1474,1814,1514,0
134552,2,1,1,46,0,0,0,0,0,0,27234,52184,26276,26847,21713,28533,1389,12000,915,788,791,3930,0
130000,2,2,1,52,0,0,0,0,0,0,18528,51562,47928,45456,42704,28533,2186,0,1500,0,1829,3941,0
80000,1,1,2,27,-1,3,0,2,2,0,2127,1948,1770,3104,23786,2844,0,0,1400,3136,57,816,0
200000,2,2,1,39,-2,-2,-2,-2,-2,0,2880,52157,0,0,2894,210,0,0,0,3157,210,2595,0
90000,2,2,2,46,-1,-1,0,0,0,0,18379,52751,3909,3506,4128,28503,11056,3916,3506,3145,1840,3438,0
134138,1,2,2,46,0,0,0,0,0,0,10478,52962,12207,65916,16399,28519,1193,1207,1736,2399,1834,0,0
120000,1,1,1,37,0,-1,-1,-1,0,-1,32050,3872,52150,2740,23710,802,3872,4904,2740,3116,802,0,0
134566,2,2,1,35,-1,-1,2,0,0,0,18240,11837,9754,24007,22299,31576,2184,0,20000,0,10000,0,0
134536,1,2,1,46,2,2,2,2,0,2,40509,40551,42592,43296,43892,43060,1000,4944,1700,1600,0,3500,0
240000,2,1,1,46,0,0,0,0,0,0,30973,32008,32889,33410,34327,34500,1537,1418,939,3165,1824,0,0
110000,2,1,1,37,0,0,2,0,2,0,600,52594,600,600,600,28610,2184,4924,0,0,1823,0,1
520000,2,1,2,46,0,0,0,0,0,0,57536,53575,25789,66298,57911,28587,5000,7000,5000,5004,5000,5000,0
20000,1,3,2,23,0,0,0,0,0,0,19812,20388,19145,20124,20127,20150,2186,4939,1309,702,1828,1000,0
350000,2,2,2,46,0,0,0,0,0,0,42518,31386,24540,22187,12900,28558,1740,1000,452,3159,2000,3940,0
20000,2,2,2,24,0,0,0,2,0,0,18071,17859,20567,19928,18711,19408,1500,3000,1756,1000,1000,1500,0
100000,2,3,2,58,0,0,0,0,0,0,43386,44686,45634,67340,23833,51404,2000,2000,1746,2000,5000,3934,0
50000,1,3,2,46,0,0,0,0,0,0,44681,45736,46658,44441,18559,17781,2100,4948,2013,3183,1834,3930,0
230000,1,2,2,38,2,2,2,2,2,0,177917,181465,185074,187053,23762,28409,8000,8000,1744,0,7000,6500,0
310000,1,1,2,46,0,0,0,0,0,0,27283,28286,29427,29548,23732,30532,1459,4948,1607,898,1000,918,0
60000,1,3,1,45,-1,-1,-1,-1,0,-1,1876,1876,1876,65603,23687,28496,1876,4910,1876,3210,1876,1876,1
80000,1,1,2,24,0,0,0,0,0,0,77225,75429,25367,65765,47582,48039,3649,4924,1737,3176,1810,1908,0
30000,2,2,1,45,0,0,2,0,0,0,18218,31402,30047,65430,23722,29831,5500,0,3000,998,3000,3000,0
200000,2,3,1,36,0,0,0,0,0,0,167385,171476,175956,171340,177236,181978,8000,8045,8000,3159,7000,18000,0
20000,1,2,1,46,0,0,0,2,2,-2,18706,17483,19509,66226,0,0,1275,3081,1743,0,0,0,1
230000,2,1,1,53,-1,0,-2,0,0,-2,17995,52939,25834,65791,0,0,2186,4939,0,3151,1840,0,0
200000,2,3,1,29,0,0,0,0,0,0,203621,203424,25292,195609,131981,131294,7464,7889,6600,4602,4900,3934,0
500000,1,1,1,36,-1,0,0,0,0,0,396,1043,19230,116696,194483,195454,2185,19230,100062,94503,1825,40000,0
180000,1,2,2,30,0,0,0,0,0,0,14445,15404,25224,66185,22902,15373,2185,4952,1746,10902,3500,5493,0
135318,1,1,1,35,1,2,0,0,2,0,149124,145333,148332,160810,155683,158771,0,4940,16502,0,5847,3931,1
90000,2,2,2,46,0,0,0,0,0,2,33035,52258,36133,38240,37325,39725,2183,2500,3000,3131,3000,2000,1
380000,1,2,1,46,1,-2,-1,0,-1,-1,18595,0,224,66651,0,2062,2186,224,4034,0,2062,0,0
