LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
130000,2,1,2,24,0,0,0,0,0,0,55368,58035,47313,44568,113189,51529,6128,5000,5000,5000,5000,5757,0
120000,2,2,2,29,0,0,0,0,0,0,98202,63335,145003,80540,67963,67900,3000,1879,2747,1902,4657,3000,0
20000,1,1,2,24,0,0,0,0,0,0,3281,4325,5341,9464,6500,7386,1100,1100,500,1000,1000,1561,0
90000,2,2,2,31,2,0,0,0,2,0,48177,49563,47750,47169,110987,47519,2500,2500,3700,0,4657,1800,1
200000,1,4,1,46,0,0,0,0,0,0,103138,94638,89438,80554,75285,78872,3929,4000,4000,3000,13000,35151,0
180000,1,2,2,37,-1,-1,0,0,0,-1,52681,40927,28306,31578,21195,11776,40970,1210,10015,6147,39230,110306,0
82718,2,2,1,48,0,0,0,0,0,0,44324,103970,44016,15386,31401,16573,2844,1888,2000,1000,2000,1500,0
500000,2,2,1,50,0,0,0,0,0,0,79640,75362,73547,47274,112610,41906,3017,3020,2010,2035,3014,2641,0
318904,2,3,1,44,0,0,0,0,-1,-1,7234,3709,4519,3818,4096,4058,1500,2000,2023,4102,4448,7274,0
330000,2,1,1,30,0,0,-1,-1,0,0,24253,18267,15577,89851,86005,121319,9357,15579,37873,6252,50000,100000,0
50000,2,2,2,25,0,0,0,0,0,0,49100,47910,32842,19748,18252,23849,15000,2024,995,1000,1000,1000,0
200000,2,1,2,29,1,-1,-1,-1,-1,-1,55788,8360,4897,35528,19468,138,8394,4927,5089,6144,2,35000,0
65670,2,2,1,38,-1,-1,-1,-1,0,0,4881,4868,5649,4514,3129,675,3963,7104,2499,1042,0,2071,0
60000,2,1,2,34,-2,-2,-1,-1,-2,-1,2187,0,15798,0,0,5247,0,2365,0,3,4447,190,0
220000,1,1,2,35,-1,0,0,-2,-2,-2,53419,105187,0,0,0,0,7000,0,0,0,0,190,0
50000,1,1,2,30,1,-1,2,-1,-1,-1,-45,559,182,470,-129,325,1000,0,500,0,939,500,1
120000,2,3,2,50,2,0,-1,0,0,0,149301,149540,118675,120047,112157,79613,3000,125000,4065,4000,3000,2678,1
310000,2,1,2,30,0,0,0,0,0,0,24270,102792,39233,79897,42996,47971,2720,4651,2000,6148,4630,4000,0
90000,2,3,1,47,0,0,0,0,0,0,98207,86795,88884,80541,22601,22029,4001,4400,3566,7694,1000,1000,0
160000,2,1,1,37,-1,-1,-1,-1,-1,-1,110,316,269,316,9162,0,316,0,316,632,0,316,0
180000,1,1,1,41,1,2,2,2,2,0,114952,117567,119314,120882,111732,122947,9725,5100,5073,0,5000,5000,1
390000,1,1,2,39,-2,-2,-2,-2,-2,-2,24250,18570,1777,-5,10508,5604,7857,8091,0,2610,3108,5728,0
235258,2,3,1,39,-1,0,0,0,0,0,145687,146519,144970,130807,113172,129618,9749,7071,5071,5033,4657,5125,0
50000,1,2,2,25,1,2,0,0,0,0,24382,18738,17168,18376,19068,19760,1000,1500,960,1000,947,2500,1
82769,2,1,2,25,0,0,0,0,0,0,95702,18744,34062,25435,31360,36101,3291,5694,5435,5510,6101,6742,0
50000,2,3,2,22,2,0,0,0,0,0,31285,30275,26633,18948,11245,19496,2711,2009,0,4532,4495,4500,0
103331,1,3,2,58,0,0,0,0,0,0,7556,7312,5960,5813,3985,3169,1129,1872,163,145,151,2000,0
235664,1,1,1,39,-2,-2,-2,-2,-2,-2,3005,4709,7544,9409,57023,138,9767,7574,10865,6159,2770,1904,0
380000,1,1,2,30,-1,0,0,0,0,0,73903,66541,32787,43837,113201,61925,9693,6430,55320,37056,37352,12815,0
50000,2,1,2,27,-1,2,0,0,0,-1,2823,1760,2640,1760,880,17869,2,2863,31,0,1910,0,1
440000,2,1,1,39,0,0,0,0,0,0,98236,105195,133075,109705,111202,116169,10000,5000,5000,6142,4640,35160,0
430000,2,1,2,29,-2,-2,-2,-2,-2,-2,2548,12020,2539,2250,7197,2580,9735,2539,2250,0,4656,171,0
235339,1,2,1,36,0,0,0,0,0,0,52191,36758,29180,22426,18592,14976,3012,7165,2000,6126,5000,2641,0
90179,2,1,2,27,-1,-1,0,0,0,-1,32540,19635,30107,27119,32583,31309,9713,20000,3000,3000,39236,191,1
100000,2,1,2,23,-1,-1,-1,0,0,0,850,659,8472,8472,1768,146,0,8472,0,1,1,388,0
190000,1,1,2,33,0,0,0,0,0,0,98218,105000,120826,80564,110396,129624,6112,4202,2749,4200,5000,4200,0
84534,2,1,1,30,1,-2,-1,-1,0,0,-25,4078,2223,31136,2073,5606,4103,2223,2698,2686,0,1285,0
460556,2,2,2,51,0,0,0,0,0,0,416090,422898,409626,417113,363553,357476,17107,50520,18027,14015,13010,14006,0
234780,2,1,1,34,-2,-2,-2,-2,-2,-2,4,1844,0,0,0,0,1853,0,3,0,0,203,1
83547,1,3,1,67,2,2,2,2,2,2,16918,18758,19944,27461,7640,23965,4145,63,3260,1000,0,2644,1
238292,2,2,1,32,0,0,0,0,0,0,24387,18699,26919,27125,26645,51329,9689,10018,2439,6137,20000,20000,0
80000,2,2,2,29,1,2,2,2,2,2,54033,52595,56709,55201,69270,70582,3,5000,928,15000,2600,0,0
111025,2,1,1,46,-1,-1,-1,-1,-1,-1,110346,41986,21874,20076,16171,372,41986,50423,20076,4191,586,19777,0
270000,2,1,1,51,-1,-1,-1,-1,-1,-1,1278,-4,4865,1280,1898,0,0,3568,942,1898,0,2605,0
10000,2,2,2,23,-2,-2,-2,-2,-2,-2,2950,2731,34049,525,3551,0,2731,757,876,3551,99,24310,0
50000,1,2,1,30,0,0,0,0,0,0,37699,105185,33945,15031,12361,11728,2000,2000,1150,2000,940,1279,0
235250,2,2,1,30,-1,-1,-1,0,-1,0,506,0,613,1974,3462,4114,1132,174,2707,6142,2000,2670,0
150000,1,1,1,27,-1,-1,-1,-1,-2,-2,390,0,780,0,0,0,0,780,0,0,0,0,0
235296,1,1,2,30,0,0,0,0,0,0,76215,105178,58228,38495,113113,72682,22365,10000,3993,15838,4657,5758,0
20000,2,1,2,26,0,0,0,0,0,0,17921,18740,34022,16479,18265,16398,1129,1640,1506,721,941,1000,0
235263,1,1,2,30,-1,-1,-1,0,0,-1,900,4602,5672,5084,8601,1646,14076,670,0,0,1646,3875,0
420000,1,1,2,32,0,0,0,2,0,0,90875,97720,89489,87076,112919,57771,4118,7151,0,1837,4573,35193,0
80000,2,2,2,28,-2,-2,-2,-2,-2,-2,0,161,260,500,2019,0,0,641,951,2652,0,0,0
20000,1,2,1,41,0,0,0,0,0,0,7472,9304,9369,9252,6575,6053,2000,1897,3098,215,338,397,0
120000,1,2,1,44,-1,2,-1,0,-1,-1,24251,4005,5696,1573,1381,146,0,5696,0,1381,1061,1320,1
10000,1,1,2,25,-2,-2,-2,-1,0,0,24576,-391,1991,9211,9536,8853,0,0,10500,1232,500,1320,0
320000,2,1,1,42,0,0,2,2,0,0,354091,105156,324589,320622,113104,96326,20000,4149,450,6148,7161,8000,1
50000,1,3,1,23,0,0,0,0,0,0,24257,44468,46653,80334,36604,-317,2100,3260,1200,1000,0,16628,1
20000,2,3,2,50,2,0,0,0,2,2,11545,12945,7620,15730,15183,16182,1140,1781,2300,0,1400,800,1
50000,1,1,2,26,-2,-2,-2,-2,-2,-2,2375,0,0,0,0,0,0,0,0,0,0,0,0
170000,2,2,1,45,0,0,0,0,0,0,169625,105125,169829,162988,125969,127643,9382,6336,5205,6145,4654,5758,0
83301,1,2,1,57,0,0,0,0,0,0,59617,47807,34135,34163,27197,26528,2838,3000,5005,2067,4001,3016,0
235256,2,1,1,30,0,0,0,0,0,0,63453,105137,58719,60737,63593,82202,8007,2200,2749,6138,20000,8000,0
240000,2,1,1,38,2,2,-2,-2,-2,-2,2500,0,0,0,0,345,2,0,0,0,0,0,1
82743,1,1,2,26,0,0,0,0,-1,0,98206,57861,144637,47743,45654,26525,2179,2191,6471,18236,1500,2642,0
200000,2,1,1,41,-2,-2,-2,-2,-2,-2,7812,144,284,1115,0,0,0,8,1115,0,0,0,0
82751,1,3,1,42,0,0,2,2,2,2,26550,28208,28642,30670,31133,31965,2839,1200,2820,1100,1500,1300,0
80000,2,2,2,23,0,0,-1,0,0,0,80715,82687,144403,80671,72785,74313,10142,81000,2746,2600,2696,2812,0
160000,2,1,1,30,-1,-1,-1,-1,-2,-2,3089,0,12548,561,0,0,0,12548,198,1,139,0,0
235113,1,1,1,37,0,0,0,0,0,0,178518,167536,171865,226245,105523,95243,9747,7159,8800,4700,2100,35064,1
50000,1,1,2,30,0,0,2,0,2,2,40505,104887,45727,11733,45470,4220,3553,0,1200,155,832,0,0
120000,2,2,1,37,-1,2,0,0,0,0,200,200,42200,51154,42000,12686,0,42000,200,0,4056,3458,0
220000,1,1,1,41,-1,-1,0,-1,-1,-1,30262,37068,14271,9884,4090,6108,37092,10071,9884,4090,6108,28819,0
340000,2,1,2,33,0,-1,-1,0,0,0,24260,11432,12411,9119,29280,24170,11486,12824,5070,29047,6153,3523,0
360000,2,1,2,43,1,-1,-1,-1,-1,-1,0,7221,24444,0,3550,2511,7221,5202,0,2962,2511,6895,0
50000,1,2,1,33,2,0,-1,-1,-1,0,30648,42803,1473,390,1573,390,2330,1473,390,1573,0,780,0
460503,2,2,2,50,0,0,0,0,0,0,171189,176989,178698,263856,155517,128932,10000,10000,8004,6676,6000,10000,0
30000,1,2,2,44,4,3,2,7,7,7,87156,12026,2646,2646,2646,2646,0,0,20,11,0,0,0
290000,1,2,1,30,0,0,0,0,0,0,351890,254163,250180,236027,221443,198031,11000,8607,8000,8525,8476,10000,0
60000,2,2,1,57,0,0,0,0,0,0,20866,18912,22685,24938,25085,28862,2000,1879,2761,971,4600,193,0
60000,2,2,2,48,2,3,3,3,2,2,28292,59183,62075,60501,61808,60668,4926,4500,0,3221,2627,3581,1
220000,2,2,1,44,2,2,0,0,0,0,161576,185993,144873,168683,158742,161499,2,8304,7356,5300,4365,5050,0
235261,2,2,1,34,1,2,2,0,0,0,147833,105172,142163,135075,135309,135165,6130,27,4610,6148,5000,3760,0
235256,2,1,1,29,-1,-1,-2,-2,-2,-2,3853,0,182,0,18,0,0,0,22,0,0,197,0
80000,2,2,1,45,0,0,0,0,0,0,79552,81392,80966,79295,81142,80672,3130,1877,2847,6145,3072,2643,0
30000,2,2,1,35,0,0,0,2,0,0,8348,9678,12702,12206,12701,10874,1276,1872,0,969,939,0,1
500000,2,1,1,44,-1,-1,-1,0,0,-1,24301,11057,58508,80368,134,153,11063,49019,1095,0,954,0,0
180000,1,1,2,33,0,0,0,-1,-1,-1,48252,39451,20027,15000,18259,139,9024,1104,15000,14958,15,0,0
460356,1,2,1,46,0,0,-1,0,0,0,52930,960,354716,361373,112166,128360,510,358689,15066,6392,20772,12908,1
20000,2,3,2,38,-1,0,0,3,2,2,3527,4556,5471,5495,5126,7079,2743,1700,0,1026,1000,0,1
140000,1,1,2,30,-1,-1,2,0,0,-1,1712,3610,978,652,326,1052,2314,0,0,0,1052,652,1
170000,2,2,2,46,0,0,0,0,0,0,162110,104931,151504,151377,113152,149628,9746,6000,7000,6000,7000,6000,0
10000,1,2,1,44,0,0,2,0,2,0,6696,18706,8794,9604,9604,9800,2997,0,1192,0,196,0,0
110000,2,1,1,45,0,0,0,0,0,0,36267,103149,34113,38208,39121,39733,1587,1862,941,1474,1370,1514,0
140000,2,1,1,41,0,0,0,0,0,0,27234,18711,26276,26847,21713,24176,1389,12000,915,969,791,821,0
82748,2,2,1,49,0,0,2,0,0,0,50662,51562,47928,45456,42704,107871,4600,0,943,1534,599,1797,0
80000,2,1,2,27,-1,3,2,2,2,0,2127,1948,1770,3104,37503,2844,0,0,1400,0,57,816,0
200000,2,2,2,39,-2,-2,-2,-2,-2,-2,2880,0,0,0,6919,9506,0,0,1050,2894,939,263,0
99464,2,2,2,29,-1,-1,-1,-1,-1,-1,18858,11056,3909,3506,4128,5869,9750,3916,3506,6147,4416,3438,0
20000,1,2,2,23,0,0,0,0,0,0,10478,11193,17515,14402,16399,20929,1193,1207,2402,2399,5000,0,0
120000,1,1,1,37,-1,-1,-1,-1,-1,-1,32050,3872,34082,2740,4626,802,2840,52150,2740,4626,802,0,0
120000,2,2,1,35,-1,-1,2,2,2,2,2415,5868,95958,24007,16410,10973,9886,0,20000,0,10000,0,0
80000,1,1,1,46,2,2,2,2,2,2,24265,40551,42592,72234,43892,43060,1000,3000,953,1001,91,3500,0
240000,2,1,1,33,-1,0,0,0,0,0,30973,32008,32889,33410,34327,34500,1132,1875,939,1193,939,221,0
129771,2,1,2,39,1,2,2,2,2,2,2986,3665,600,600,600,600,415,3343,3,51,0,190,1
460565,2,1,2,39,0,0,0,0,0,0,57536,60912,56728,55758,57911,54152,9747,7000,5063,5004,5000,5000,0
20000,1,3,2,23,0,0,0,0,0,0,24276,20388,19145,20124,18266,20150,1128,1330,941,702,719,1000,0
350000,2,1,2,29,0,0,0,0,0,0,35378,31386,34107,22187,12097,7938,1740,4828,452,978,4654,8206,0
20000,2,2,2,24,0,0,0,2,0,0,17372,17859,34043,23973,18265,19408,1500,3000,0,967,1000,1500,0
82775,2,3,2,58,0,0,0,0,0,0,24287,44686,45634,46576,47519,51404,2000,2000,2000,2000,5000,30000,0
82808,1,3,2,47,0,0,0,0,0,0,44681,45736,46658,44441,18559,17743,2100,2009,2742,700,1000,1000,0
230000,1,2,2,38,2,2,2,2,2,0,177917,181465,185074,187053,176805,180826,8000,8000,6500,0,4312,6500,0
310000,2,1,2,26,0,0,0,0,0,0,27283,18743,29427,29548,29839,30532,1459,1600,1210,898,939,918,0
60000,2,3,2,45,-1,-1,-1,-1,-1,-1,1876,1876,1876,1876,1876,1876,1876,1876,1876,28437,940,1876,1
80000,1,1,2,24,0,0,0,0,0,0,77225,75429,143794,56023,47582,48039,3649,2502,2205,1702,1800,1908,0
30000,2,2,1,30,0,0,2,0,0,0,24252,31402,30047,30869,29403,21482,5500,0,77,998,3000,3000,0
200000,2,3,1,39,0,0,0,0,0,0,98208,171476,144668,80555,177236,181978,8000,7080,10865,6147,7000,18000,0
20000,1,2,1,33,0,0,0,2,2,-2,18706,18783,19509,18828,0,120,1129,3081,0,0,2,0,1
230000,2,1,1,53,-1,-1,-2,-2,-2,-2,10000,0,245,0,48,0,0,0,0,54,0,200,0
200000,2,3,1,29,0,0,0,0,0,0,218920,105138,199728,195609,131981,131294,7464,7889,7253,4602,4900,4726,0
500000,1,1,1,36,-1,-1,-1,0,0,0,396,18441,9911,116696,194483,129543,1227,8897,100062,94503,10000,40000,0
180000,2,2,1,30,0,0,0,0,0,0,14445,15404,34066,22355,22902,17741,1500,4911,10355,5942,3500,5493,0
260000,1,1,2,35,1,2,0,0,2,0,149124,145333,144681,160810,155683,129493,2,6910,10863,0,5847,5873,1
90000,2,1,2,30,0,0,0,2,2,2,33035,105190,34112,38240,37325,39725,2000,2500,3000,0,4653,2639,1
380000,2,3,1,50,1,-2,-1,-1,-1,-1,0,0,224,4034,7,2062,0,224,4034,0,2062,0,0
82745,2,1,1,45,0,0,0,0,0,0,77402,78997,79821,79308,52172,50266,2900,7153,10002,1754,1765,3795,0
