LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
263420,2,1,1,36,1,-2,-2,-1,-1,-1,0,0,174,1961,0,207,11,0,1983,0,207,49974,0
60000,2,2,1,35,1,2,2,2,2,3,5601,5366,6772,6515,7906,7487,0,1500,0,938,0,0,0
480000,2,2,1,39,-1,-1,-1,-1,-1,-1,5269,2057,9731,9272,2718,1498,2217,10763,9272,2718,1498,1138,0
30000,2,3,2,45,-2,-2,-2,-2,-2,-2,224,0,0,0,206,390,331,0,0,300,896,930,0
68344,1,2,1,32,0,0,0,0,0,0,48747,45955,44989,41358,90057,38052,2145,1844,2765,5017,4147,5002,0
85616,1,1,2,53,0,0,0,0,0,0,80577,78781,137328,48902,49996,-1719,2109,3124,1630,1759,0,52085,0
290000,2,2,1,39,0,0,0,0,0,0,212943,121541,120953,212770,211098,202491,16923,9101,7283,7407,10000,5031,0
240000,1,1,1,36,0,0,0,0,2,2,14559,15513,17242,18450,18013,19406,1500,2000,1620,0,1700,700,0
32455,2,3,2,51,0,0,0,4,2,2,14034,15296,22031,19435,18835,18395,1500,3122,0,1,0,3000,1
160000,2,2,2,24,-1,2,-1,2,-1,-1,2227,316,632,316,316,632,0,632,0,316,632,0,0
50000,1,2,1,44,1,2,2,2,0,0,49615,48552,50175,12790,12743,17305,0,3056,0,2000,7806,3000,1
24052,1,2,1,48,0,0,0,0,-2,-2,18401,43307,22039,0,0,249,2000,4119,0,0,0,0,0
720000,2,2,1,45,0,0,0,0,0,0,140259,118067,105582,104501,90061,112071,8019,8043,8346,6258,4145,10081,0
300000,1,1,1,33,0,0,0,0,0,0,31808,22743,22396,21055,14714,7323,1514,1216,3127,3046,4150,142,0
160000,2,2,1,40,-1,-1,-1,-1,-1,-1,671,-15,671,671,869,6295,671,1188,671,671,1492,0,0
190000,1,2,2,32,0,0,2,0,0,0,5484,6192,5112,3440,3341,3228,2450,270,200,1000,1000,1000,0
340000,2,1,2,30,0,0,0,0,0,0,5026,4777,8027,10640,15299,15905,3000,3000,8063,3000,1000,1975,0
25357,1,2,2,34,1,2,2,0,0,3,16456,19812,22052,20865,20314,15274,1500,0,1700,2163,0,600,1
20000,1,2,2,24,0,-1,-1,-1,-1,-1,5695,390,0,378,0,780,390,0,780,0,894,0,0
140000,1,1,2,39,1,-1,-1,0,0,0,0,145540,2620,105359,62967,44226,2122,58600,7269,2038,2000,31681,0
148364,2,2,2,30,-1,-1,-1,-1,-1,-1,1186,3713,180,390,6580,870,2120,1176,967,6263,1734,193,0
400000,2,2,2,41,-2,-2,-2,-2,-2,-2,43672,678,174,330,330,330,678,330,330,330,894,330,1
50000,1,3,1,55,0,0,-2,-2,-2,-2,27090,0,0,496,0,0,114,0,7,0,0,0,1
210000,2,2,2,30,0,0,0,2,2,2,45998,47107,48686,51884,50926,54404,2150,5000,2746,0,4500,2000,0
50000,1,1,2,23,-1,-1,-1,-1,-1,-1,980,3413,1068,443,2800,3696,2082,11000,2000,2000,4150,3000,0
100000,1,3,1,49,0,0,0,0,0,0,82214,74983,142651,68808,68769,68955,2659,2656,2372,2360,2574,2759,0
160000,1,3,2,27,1,2,-1,0,0,0,80166,34775,34073,34351,99436,117789,0,142848,14231,90000,3300,3400,1
20000,1,2,2,24,1,2,0,0,0,0,19099,18114,18437,19267,19696,7222,0,1370,1200,941,5000,1582,0
70000,2,1,1,42,0,0,0,0,0,2,40466,41805,42520,43378,46664,47341,2073,1709,1567,4000,1600,2000,1
500000,2,1,1,51,0,0,0,0,0,0,125833,421983,142561,422168,423674,413326,56271,13670,13596,14454,33720,12284,0
130000,2,2,2,24,-1,-1,-1,0,-1,-1,1548,1583,776,776,776,776,1583,1000,970,776,776,12184,1
100000,2,1,2,31,-2,-2,-2,-2,-2,-2,0,0,182,960,960,1185,0,0,967,0,2211,379,0
130000,2,2,1,34,0,0,0,0,-2,-2,134758,64636,22041,395,0,0,2078,1182,2,1,0,0,0
24830,2,1,2,24,-1,-1,-1,0,0,0,3019,1647,18860,950,5660,0,1479,18881,966,4710,0,7153,0
270000,2,2,2,30,-2,-2,-2,-2,-2,-2,0,0,0,373,0,361,0,0,0,0,0,0,0
230000,2,1,2,24,0,0,0,0,0,0,69158,73712,68831,61534,22295,36313,8149,2214,5904,5542,15502,5000,0
50319,1,3,2,51,0,0,0,0,0,-1,19363,19609,-391,25649,12223,2110,1200,5420,20394,347,2110,31663,0
400000,2,3,1,39,0,0,0,0,0,0,76917,79075,81864,106077,90130,88315,4000,4000,3000,3000,4000,4000,0
60000,2,2,2,22,0,0,0,0,2,2,60434,48296,49105,77520,29002,30274,2073,3085,3623,0,4149,0,0
50000,1,1,2,26,0,0,0,0,0,0,43226,19723,18403,19369,20094,17934,2075,4472,1300,1000,1000,1000,0
263603,1,3,2,39,-2,-2,-2,-2,-2,-2,434,0,173,368,135,0,107,0,57,0,0,0,0
20000,1,1,2,27,0,0,0,0,-1,-1,15592,8842,5144,1738,1186,416,1111,1009,7,1190,894,831,0
20000,1,1,2,31,0,0,0,2,0,0,11384,13738,22039,10648,13057,14340,2088,3100,0,3000,4143,0,0
263599,2,2,1,44,0,0,0,0,0,0,139948,75456,142644,87895,90007,90868,3748,13000,3081,4166,4111,3151,0
120000,1,2,2,32,0,0,0,0,0,0,140139,105592,105428,76543,144089,74115,3999,9096,2746,3001,6000,3112,0
100000,2,1,2,29,3,2,0,0,2,0,87791,122277,85391,100300,49666,50689,0,3121,5864,0,3377,2335,1
23753,1,2,2,25,0,0,0,0,0,0,7653,8864,10062,10640,12580,13716,1500,1500,2000,901,894,1463,1
200000,1,2,2,37,-2,-2,-2,-2,-2,-2,162,536,0,374,0,0,536,0,970,0,0,186,0
40000,1,1,2,30,0,0,0,0,0,0,29696,34055,32644,29645,22930,0,1554,3071,1384,1047,29,0,0
230000,2,2,1,33,0,0,0,-1,0,0,9530,12872,3724,153400,14788,21258,7000,1856,153400,8000,30244,320,0
110000,1,3,2,49,0,0,0,0,0,0,113928,112775,110399,105982,44703,42716,8363,4379,12466,5000,5307,5006,0
23696,2,2,2,24,0,0,0,0,0,0,18355,20043,22039,16467,15746,13246,2076,3858,973,430,895,4,0
91395,2,1,2,24,2,2,0,0,0,0,23905,23244,23578,25871,26143,26724,2071,2000,3000,1000,1000,5029,1
400000,2,1,2,51,-1,-1,2,-1,-1,-1,5261,1442,8162,3964,3332,331,0,8513,457,4903,313,27814,0
360000,2,1,1,30,0,0,0,0,0,0,16039,20396,19382,13874,9398,6301,5000,3122,1019,3880,4128,5000,0
263617,1,3,2,34,0,0,0,0,0,0,304883,301286,258122,255309,90099,116647,8349,9221,9225,8112,8369,9000,0
50000,1,1,2,25,0,0,0,0,0,2,19456,20486,21241,21788,23281,21376,1645,1400,967,2000,0,1042,0
420000,1,2,2,28,0,0,0,0,0,0,21123,23309,24612,25775,26333,27887,1700,2000,1500,1500,2000,1567,0
100000,1,2,2,32,0,0,0,2,2,2,34904,48253,42076,41105,90051,42717,2164,6000,0,4000,5700,2335,1
150000,1,2,2,39,0,0,0,-1,-1,-1,4301,20110,12865,817,1095,1393,4000,2856,821,891,1393,5031,1
70000,2,1,2,30,1,2,2,2,2,2,52204,53250,53799,105232,55666,117800,2500,1983,0,6258,2200,0,1
300000,2,2,1,29,0,0,0,0,0,0,321155,355798,313600,106008,305660,117759,11369,11380,8347,11069,30203,10028,1
160000,2,3,2,25,-1,0,-1,-1,0,0,6087,1934,11376,3176,10856,256,1000,11426,2199,10000,0,25281,0
30000,2,1,2,31,2,2,4,4,3,4,37,37,37,4246,37,37,45,1,0,0,0,0,0
180000,1,1,2,30,0,-1,-1,0,-1,-1,5259,500,5081,5181,7602,7622,500,3120,3300,7602,4149,1765,0
23697,2,2,1,53,0,0,0,0,0,0,26891,28151,28827,29412,20013,27116,2073,1500,970,1000,1351,1000,0
320000,1,1,1,51,-2,-2,-2,-2,-2,-2,6426,-4,6084,30026,49154,6320,0,824,31144,6411,4150,1833,0
80000,1,4,2,30,0,0,0,-2,-2,-2,59292,13943,181,368,0,335,5009,0,0,0,4,0,0
420000,1,1,2,33,1,2,2,2,0,-2,170146,9771,32080,24683,20504,46093,0,20,24683,752,26494,1056,0
90000,1,2,1,27,0,0,0,0,0,0,70482,120514,64926,59949,54029,27896,2580,2337,2746,890,894,620,0
70000,1,3,2,26,0,0,2,0,0,0,64494,69272,115310,62809,48047,44104,5916,0,2315,3245,4150,2000,1
90000,2,2,1,24,0,0,0,0,0,0,28329,19747,29564,29710,29700,21448,1800,1774,920,1102,4014,2335,0
130000,2,1,2,25,0,0,0,0,0,0,55368,49862,49193,44568,48560,117798,8348,5000,2746,5000,5000,5000,0
120000,2,2,2,29,0,0,0,0,0,0,61470,122159,66278,68928,67963,67900,3000,3500,3500,1902,4150,3000,0
20000,1,1,2,22,0,0,0,0,0,0,3281,4945,5341,5751,5502,7386,2078,2495,500,1000,1000,1000,0
90000,2,2,2,28,2,0,0,0,2,0,61693,49563,47750,47169,87577,47519,2076,2500,3700,0,2200,1800,1
200000,1,2,1,28,0,0,0,0,0,0,103138,94638,88227,82087,75285,78872,3929,3137,4000,3000,13000,31668,0
180000,1,2,2,39,-1,-1,0,0,0,-1,8788,40927,28306,31578,21195,11776,56429,1210,10015,6390,11783,110306,0
68346,2,2,1,48,0,0,0,0,0,0,44324,43053,44016,24558,31401,21445,2073,1173,2000,1000,2000,1500,0
500000,2,2,1,48,0,0,0,0,0,0,79640,118056,73547,47274,46454,41906,3017,3134,2010,2035,3014,4999,0
380000,2,3,1,44,0,0,0,0,-1,-1,6903,4772,4519,3818,4096,4058,1500,2000,2023,6255,4448,5009,0
330000,2,1,1,34,0,0,-1,-1,0,0,21576,20473,15577,106063,86005,121319,5002,15579,57436,5000,4150,31552,0
71508,2,2,2,23,0,0,0,0,0,0,45814,47910,22044,19748,20103,21443,2074,2024,5004,1000,1000,1000,0
200000,2,1,2,30,1,-1,-1,-1,-1,-1,55788,19723,4897,5065,19468,849,7569,4927,2745,19561,762,125,0
30000,2,2,1,38,-1,-1,-1,-1,0,0,2828,4868,4290,4514,3129,675,3963,3116,4527,675,0,1015,0
60000,2,1,2,30,1,-2,-1,-1,-2,-1,0,0,15798,419,115,11688,44,15798,0,0,11688,0,0
220000,1,1,2,51,-1,0,0,-2,-2,-2,53419,53358,0,0,114,0,7000,0,19,0,0,189,0
50000,1,1,2,27,1,0,2,-1,-1,-2,-45,559,163,267,-1644,325,1000,0,500,0,894,279,1
120000,2,3,1,50,2,0,0,0,0,0,149301,121995,142650,120047,91213,79613,3000,125000,4065,4000,4150,2334,1
310000,2,1,2,32,0,0,0,0,0,0,35064,38195,39233,106051,42996,42874,4000,2000,2000,4000,4000,5031,0
68404,2,3,1,51,0,0,0,0,0,0,84195,119260,88884,82163,22601,21480,4001,3180,2746,6258,1000,1000,0
148415,2,1,1,37,-1,-1,-1,-1,-1,-1,224,316,177,316,632,0,316,6,316,632,0,316,0
180000,1,1,1,41,2,2,2,2,2,0,114952,117567,119314,33700,117450,120398,8348,5100,5000,5,4142,5000,1
460072,1,1,1,36,-2,-2,-2,-2,-2,-2,8040,19659,8051,-5,1965,3088,7857,8091,0,8806,3108,31673,0
200000,2,3,1,39,-1,0,0,0,0,0,145687,146519,144315,130807,90527,114618,8349,23808,5066,5033,5007,5125,0
50000,1,2,2,25,1,2,0,0,0,0,15590,19826,55275,18376,19068,19760,1000,1500,1500,1000,894,2500,1
144411,2,1,2,39,0,0,0,0,0,0,53685,15291,22039,25774,30510,42837,3291,5694,5435,6258,6101,5029,0
50000,2,3,2,22,2,0,0,2,0,0,29683,19722,26633,19576,15794,37106,3000,3123,0,4532,4500,4500,0
68357,1,3,2,58,0,0,0,0,0,0,7556,7312,5083,5220,3985,3169,1140,1174,163,895,151,2334,0
200000,1,1,1,43,-2,-2,-2,-2,-2,-2,3005,4709,27745,8036,57023,6429,4709,7574,9497,57023,3962,193,0
380000,1,1,2,27,0,0,0,0,0,0,140265,66541,58665,106045,72069,117696,2924,2555,2671,28849,2413,1522,0
50000,2,1,2,25,-1,2,0,0,0,-1,2823,1760,2640,1760,880,1910,0,1760,4,906,4150,5030,1
440000,2,1,1,35,0,0,0,0,0,0,128808,122212,142532,109705,111202,117109,10000,5000,5000,7126,10000,10000,0
430000,2,2,2,29,-2,-2,-2,-2,-2,-2,2548,12020,2539,2533,0,6307,6186,13926,2250,1122,2580,171,0
263602,1,2,1,36,0,0,0,0,0,0,52191,48289,29180,25763,20058,14976,3012,5000,2000,5000,5000,2334,0
40000,2,1,2,27,-1,-1,0,0,0,-1,28935,14163,30107,25728,32583,31309,7900,20000,2749,6635,31749,0,1
100000,2,1,2,23,-1,-1,-1,0,0,0,850,0,8472,8472,1768,0,0,8472,0,77,942,5323,0
148220,1,1,2,33,0,0,0,0,0,0,140216,127014,120826,112211,110396,113386,6112,4202,2749,4200,5000,4200,0
240000,2,1,1,38,1,-1,-1,-1,0,0,-25,118001,2223,31136,4367,3632,4103,2223,5088,100,0,1101,0
460101,2,2,2,51,0,0,0,0,0,0,416090,422898,409626,105939,363553,357476,17107,58432,18027,14015,30197,31674,0
450000,2,1,1,38,-2,-2,-2,-2,-2,-2,-9,1071,710,0,174,342,2114,0,1295,0,0,0,1
100000,1,3,1,67,2,2,2,2,2,2,16918,20511,22042,25775,23472,23016,4145,0,2746,1000,0,2286,1
160000,2,2,1,32,0,0,0,0,0,0,18400,18699,22040,25753,40433,32096,8348,10018,8346,15000,20000,20000,0
68355,2,2,1,29,1,2,2,2,2,2,44937,52595,56709,55201,69270,70582,0,5000,0,6258,4090,0,0
210000,2,1,1,46,-1,-1,-1,-1,-1,-1,140240,41986,21874,31046,16171,586,41986,58509,20076,16171,5919,19777,0
270000,2,1,1,41,-1,-1,-1,-1,-1,-1,1278,816,3564,1280,1898,197,2079,3568,971,2279,0,2605,0
23713,2,2,2,23,-2,-2,-2,-2,-2,-2,1082,2731,1018,876,3551,0,2731,757,876,3551,0,5043,0
50000,1,2,1,34,0,0,0,0,0,0,37699,35203,15360,15031,12173,11728,2073,3122,968,2000,1000,1000,0
180000,2,2,1,33,-1,-1,-1,0,0,0,506,0,174,1974,3462,4114,0,174,967,982,2000,3500,0
148429,1,1,1,27,-1,-1,-1,-1,-2,-2,390,-15,780,0,0,183,1980,1173,18,0,0,584,0
150000,1,1,2,32,0,0,0,0,0,0,76215,121671,58228,106075,35807,24871,22365,10000,3993,6258,10000,7780,0
20000,2,1,2,30,0,0,0,0,0,0,17921,19733,19669,16479,16694,17334,1333,1640,1506,721,895,1000,0
451481,1,2,2,38,-1,-1,-1,-1,0,-1,20505,14074,5131,5084,3317,1646,14076,3959,750,41,1646,3875,0
420000,1,1,2,32,0,0,0,2,0,0,90875,122139,89489,105932,55508,117779,2077,14000,0,1837,3010,144204,0
80000,2,2,2,28,-2,-2,-2,-2,-2,-2,0,0,641,658,2019,270,0,641,658,2019,0,0,0
20000,1,2,1,41,0,0,0,0,0,0,97514,9304,9369,5873,5990,6400,2000,3118,3098,215,894,2164,0
120000,1,2,1,44,-1,2,-1,0,-1,-1,5030,2476,43833,8800,1381,1061,0,38567,261,1381,1061,1320,1
10000,2,3,2,24,-2,-2,-2,-1,0,0,44031,-391,-781,9211,9422,6447,2007,2,10500,500,500,1000,0
263540,2,1,1,42,0,0,0,2,0,0,304057,297742,142605,105225,252323,253557,20000,10000,450,7025,7161,8000,1
68437,1,3,1,23,0,0,0,0,0,0,43087,44468,46653,105679,19003,11912,2100,3260,1200,1000,0,1051,1
20000,2,3,2,38,2,0,0,2,2,2,15591,19740,13972,24989,15183,21748,2072,3326,2747,0,963,800,1
50000,1,1,2,26,-2,-2,-2,-2,-2,-2,0,-8,176,0,205,0,47,1,0,0,0,186,0
170000,2,2,1,44,0,0,0,0,0,0,169625,107302,169829,162988,125969,127643,8347,6336,8334,4452,4122,4677,0
60000,1,2,1,57,0,0,0,0,0,0,59617,48272,6214,34163,27197,26528,3099,3084,2746,2000,4001,3016,0
263603,2,1,1,30,0,0,0,0,0,0,67761,63187,58719,60737,63593,82202,8348,2200,2746,4000,20000,8000,0
263604,1,1,1,38,2,2,-2,-2,-2,-2,5082,0,173,372,123,246,0,0,0,0,0,188,1
110000,1,1,2,26,0,0,0,0,0,0,58301,57861,47409,47743,45654,26525,2179,2191,1525,18236,1500,2000,0
200000,2,1,1,41,-2,-2,-2,-2,-2,-2,7812,0,180,1115,125,0,0,0,1115,0,0,0,0
70000,1,3,1,42,0,0,2,2,2,2,27283,28208,28642,24695,31133,31965,2400,1200,2820,900,1500,1300,0
251070,2,2,2,38,0,0,-1,0,0,0,140258,121785,80613,106075,90555,74313,5000,81000,2776,2600,4148,2812,0
263584,2,1,1,31,-1,-1,-1,-1,-2,-2,3089,2,12548,0,0,0,0,12548,0,0,40,0,0
270000,1,1,1,37,0,0,0,0,0,0,140249,167536,171865,105860,90053,45258,6900,10866,8347,4700,4150,60000,1
50000,1,1,1,33,0,0,2,0,0,0,40505,46745,49193,106032,45470,6952,6930,0,1200,155,3000,0,0
120000,2,2,1,39,-1,2,0,0,0,0,200,200,42200,105859,88713,0,0,42000,200,0,0,0,0
263468,1,1,1,39,-1,-1,0,-1,-1,-1,30262,37068,14271,101219,4090,6108,37092,10071,9884,6278,4136,19933,0
340000,2,1,2,29,-1,-1,-1,0,0,0,2688,11432,12411,9119,29280,6303,11486,12824,10,29047,6153,3523,0
360000,2,1,2,43,1,-1,-1,-1,-1,-1,0,53518,26194,0,3550,6304,7849,35679,0,3550,4145,2764,0
50000,1,2,1,38,0,0,-1,-1,-1,-1,44872,42803,1473,368,1573,390,2330,1473,967,1573,0,780,0
390000,2,2,2,48,0,0,0,0,0,0,171189,121859,178698,182101,90278,154668,10000,10000,8004,10000,6000,10000,0
68462,1,3,2,44,3,3,2,7,7,7,2646,2646,2646,2646,2646,7438,0,0,1,7310,27,0,0
263603,1,2,1,30,0,0,0,0,0,0,351890,254163,142601,236027,90056,117138,11000,8607,8000,8525,4150,31686,0
60000,2,2,1,51,0,0,0,0,0,0,21153,22131,22039,24938,25085,28862,2000,3141,2950,926,4150,0,0
60000,2,2,2,48,2,3,2,3,2,2,60717,59183,62075,60501,61808,60668,2067,3124,0,2400,0,2200,1
263522,2,2,1,44,2,2,0,0,0,0,195375,105380,142633,168683,158742,117588,10,8304,7356,5300,5550,5050,0
150000,2,2,1,34,1,2,2,0,0,0,147833,148066,116062,135075,135309,135165,8348,1,8337,5884,5000,3760,0
180000,2,2,2,30,-1,-1,-2,-2,-2,-2,4184,-14,0,0,0,0,541,211,0,0,0,0,0
80000,2,2,1,30,0,0,0,0,0,0,79552,81392,80966,79295,90053,117618,2073,3107,2847,3134,4150,3010,0
23723,1,2,1,35,0,0,0,0,0,0,5054,9678,12702,12206,12701,10497,1476,6906,963,1000,1500,0,1
500000,2,1,1,30,-1,-1,0,0,0,-1,301,11057,58508,57855,19009,11421,11063,49019,134,0,30244,0,0
180000,1,1,2,33,0,0,0,-1,-1,0,48252,48284,20027,55077,5793,-42,9024,1202,15000,14958,0,186,0
430000,2,2,1,46,0,0,-1,0,0,0,52930,59,354716,105829,89442,46312,2071,358689,15066,14126,30217,4234,1
20000,2,1,2,38,-1,0,0,3,2,2,3527,4556,5867,5495,5126,6436,2074,1700,0,0,1000,186,1
140000,1,1,2,30,-1,-1,2,0,0,-1,5022,2061,978,429,326,1052,2314,6,0,0,1052,294,1
148409,2,2,2,51,0,0,0,0,0,0,162110,156444,151504,106076,90127,117722,6000,6000,7000,6253,7000,5031,0
10000,1,2,1,51,0,0,2,0,0,0,6696,9080,9502,9604,9604,6298,2668,0,969,1,196,186,0
110000,2,2,1,45,0,0,0,0,0,0,36267,37234,37341,38208,39121,49859,1587,1694,1561,1474,895,1514,0
140000,2,1,1,33,0,0,0,0,0,0,27234,20191,26276,26847,26590,22143,1389,12000,968,898,791,821,0
130000,2,2,1,51,0,0,2,0,0,0,50662,51562,47928,45456,90057,110487,4600,18,1500,0,4148,0,0
80000,2,1,2,27,-1,3,2,2,2,0,2127,1589,1770,3104,18556,6300,0,1173,1400,537,57,816,0
200000,2,2,2,38,-2,-2,-2,-2,-2,-2,2880,0,332,0,10664,210,0,101,0,2894,210,2335,0
90000,2,2,2,29,-1,-1,-1,-1,-1,-1,18858,11056,5092,5225,4128,4254,11056,3916,3506,6259,4254,3438,0
20000,1,2,2,23,0,0,0,0,0,0,10478,20359,22033,14402,16399,20929,1193,1207,2402,2399,5000,0,0
120000,1,1,1,39,-1,-1,-1,-1,-1,-1,5021,3872,52150,3889,5843,272,3872,3155,2740,890,802,186,0
122433,2,2,1,38,-1,-1,2,2,2,2,2415,11837,9754,25699,22299,31576,8348,0,5186,3247,41,0,0
80000,1,1,1,51,2,2,2,2,2,2,40509,40551,42592,43296,89738,43060,1000,3000,2745,1600,1978,2332,0
240000,2,1,1,33,-1,0,0,0,0,0,30973,32008,22050,25772,20075,34500,1537,1418,967,1193,895,0,0
110000,2,1,2,37,2,2,2,2,2,2,399,600,600,423,227,600,0,0,7,0,0,202,1
520000,2,1,2,35,0,0,0,0,0,0,57536,48306,56728,55758,90084,54152,5000,7000,5000,5004,5000,5000,0
20000,1,3,2,23,0,0,0,0,0,0,19812,19785,19145,20124,20127,20150,1300,1330,1309,702,894,1000,0
350000,2,1,2,29,0,0,0,0,0,0,42518,31386,22044,22187,12900,21443,1740,1000,967,448,2000,8206,0
23708,2,2,2,24,-1,0,0,2,0,0,17372,19723,20567,25775,19203,19408,1500,3121,0,1000,1000,1459,0
100000,2,3,2,58,0,0,0,0,0,0,44875,44686,45634,106038,47519,51404,2000,2000,2000,2000,4149,30000,0
50000,1,3,2,47,0,0,0,0,0,0,44877,45736,46658,44441,18559,17781,2100,3120,2013,700,895,1000,0
230000,1,2,2,38,2,2,2,2,2,0,140212,122242,142450,104239,89489,120949,8000,8000,6500,1,7000,6500,0
160699,2,1,2,26,0,0,0,0,0,0,27283,19724,29427,29548,29839,30532,1459,1600,1607,898,1000,918,0
148321,2,3,2,45,-1,-1,-1,-1,-1,-1,6772,1876,1876,1876,1876,1876,1876,3137,1876,1876,4146,2334,1
80000,1,1,2,24,0,0,0,0,0,0,140238,75429,71977,105874,47582,48039,2073,2502,2205,1702,1800,1908,0
23697,1,2,1,30,0,0,2,0,0,0,27347,19723,22042,30869,29403,29831,5500,77,1641,998,4143,2312,0
200000,2,3,1,36,0,0,0,0,0,0,167385,171476,175956,171340,177236,181978,8000,8045,8328,8000,7000,18000,0
20000,1,2,1,33,0,0,0,2,2,-2,18706,17483,22039,99549,136,199,1275,3081,0,0,1,0,1
230000,2,1,1,50,-1,-1,-2,-2,-2,-2,5026,0,172,0,0,215,1957,0,0,0,0,0,0
263658,2,3,1,29,0,0,0,0,0,0,203621,107927,199728,195609,131981,131294,7464,7889,8321,4602,4900,4726,0
457345,1,1,1,36,-1,-1,-1,0,0,0,396,1043,19230,116696,194483,195454,2424,19230,56045,41966,10000,40000,0
180000,2,2,2,30,0,-2,0,0,0,0,14445,15404,22089,25758,22902,15373,1500,4911,10355,10902,3500,2646,0
260000,1,1,2,35,1,2,0,0,2,0,135155,122098,148332,160810,155683,110685,0,8984,8340,0,5847,5031,1
68349,2,1,2,33,0,0,0,0,2,2,29680,34178,36268,38240,41305,41857,2000,2500,2747,0,4121,2000,1
460108,2,3,1,46,1,-2,-1,-1,-1,-1,6378,0,224,4034,0,6926,0,224,4034,7,2062,186,0
80000,2,1,1,45,0,0,0,0,0,0,140245,78997,79821,79308,52172,50266,2900,3600,10002,1754,1765,3795,0
